# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-06-27T13:16:41
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-27.73426289
0.00732601	-28.28829301
0.01465201	-22.18650870
0.02197802	-20.63216792
0.02930403	-27.16466177
0.03663004	-22.96017998
0.04395604	-15.42291997
0.05128205	-11.77159312
0.05860806	-13.17362491
0.06593407	-13.28163544
0.07326007	-8.33291954
0.08058608	-9.88726246
0.08791209	-27.41927736
0.09523810	-11.25801267
0.10256410	-10.16617538
0.10989011	-18.82226545
0.11721612	-11.50159240
0.12454213	-7.54684434
0.13186813	-9.37825399
0.13919414	-9.96386060
0.14652015	-7.60629494
0.15384616	-9.38699482
0.16117216	-11.86296830
0.16849817	-9.22182194
0.17582418	-9.20953817
0.18315018	-13.09666641
0.19047619	-10.40078630
0.19780220	-6.63325024
0.20512821	-7.56910663
0.21245421	-8.19885598
0.21978022	-3.90524192
0.22710623	-2.83987623
0.23443224	-4.03222542
0.24175824	-2.38333853
0.24908425	-0.88221399
0.25641026	-1.81400831
0.26373627	-2.19958206
0.27106227	-0.80494758
0.27838828	-0.78524829
0.28571429	-1.69524859
0.29304030	-0.95955436
0.30036630	-0.04807908
0.30769231	-0.59205619
0.31501832	-0.87511473
0.32234433	0.00000000
0.32967033	-0.00547543
0.33699634	-0.75593619
0.34432235	-0.99652441
0.35164835	-1.12614543
0.35897436	-1.60435013
0.36630037	-2.24871720
0.37362638	-2.90664678
0.38095238	-3.49900206
0.38827839	-4.18036729
0.39560440	-4.95122521
0.40293041	-5.68954801
0.41025641	-6.24308892
0.41758242	-6.51337122
0.42490843	-6.44460016
0.43223444	-6.29777797
0.43956044	-6.51168212
0.44688645	-6.37135792
0.45421246	-6.11636646
0.46153847	-6.65036207
0.46886447	-7.13160364
0.47619048	-7.40342737
0.48351649	-7.85368522
0.49084250	-7.99504023
0.49816850	-8.39891435
0.50549451	-8.84346783
0.51282052	-9.14206294
0.52014653	-9.60499583
0.52747253	-9.85863229
0.53479854	-9.94878980
0.54212455	-9.71585843
0.54945055	-11.43392190
0.55677656	-16.48412583
0.56410257	-13.19025439
0.57142858	-11.13802077
0.57875458	-11.69379270
0.58608059	-11.64986489
0.59340660	-12.11504411
0.60073261	-12.79108939
0.60805861	-12.50539337
0.61538462	-12.88973726
0.62271063	-13.56677304
0.63003664	-13.78071440
0.63736264	-14.13912552
0.64468865	-14.70702602
0.65201466	-15.11108786
0.65934067	-15.62701432
0.66666667	-16.64739828
0.67399268	-17.93210280
0.68131869	-19.21752590
0.68864470	-20.23428457
0.69597070	-21.37856502
0.70329671	-22.88408443
0.71062272	-23.77649885
0.71794872	-24.99909259
0.72527473	-26.75860221
0.73260074	-26.97810178
0.73992675	-27.34677728
0.74725275	-29.84861332
0.75457876	-32.20977045
0.76190477	-30.23222437
0.76923078	-29.21912774
0.77655678	-28.97324282
0.78388279	-28.31255709
0.79120880	-27.98205494
0.79853481	-27.95988357
0.80586081	-28.16491312
0.81318682	-28.08740210
0.82051283	-27.82594978
0.82783884	-27.84406694
0.83516484	-27.76773268
0.84249085	-28.12173601
0.84981686	-28.55161564
0.85714287	-28.28156967
0.86446887	-28.04203213
0.87179488	-27.77262575
0.87912089	-27.64114832
0.88644689	-27.77712838
0.89377290	-27.58032278
0.90109891	-27.16223864
0.90842492	-26.89046023
0.91575092	-26.78098080
0.92307693	-26.85417917
0.93040294	-26.78438313
0.93772895	-26.62288051
0.94505495	-26.65034277
0.95238096	-26.36427383
0.95970697	-26.53640202
0.96703298	-27.18934191
0.97435898	-27.15226654
0.98168499	-28.38855159
0.98901100	-30.02794267
0.99633701	-28.45268625
1.00366301	-27.93898289
1.01098902	-28.42541151
1.01831503	-28.65854790
1.02564104	-28.74580035
1.03296704	-28.75840884
1.04029305	-29.33853163
1.04761906	-29.67631916
1.05494506	-29.93761945
1.06227107	-30.20425112
1.06959708	-30.35963495
1.07692309	-31.13754565
1.08424909	-31.95529714
1.09157510	-36.07370844
1.09890111	-53.86490334
1.10622712	-37.99867184
1.11355312	-38.44407617
1.12087913	-35.23832125
1.12820514	-32.92675902
1.13553115	-33.51016382
1.14285715	-34.10086604
1.15018316	-36.53081449
1.15750917	-43.09431604
1.16483518	-63.42908010
1.17216118	-39.68428300
1.17948719	-35.64720001
1.18681320	-36.26083329
1.19413921	-36.15597954
1.20146521	-37.50550561
1.20879122	-45.36911778
1.21611723	-38.78544411
1.22344324	-38.95325571
1.23076924	-43.96767772
1.23809525	-38.70706194
1.24542126	-37.96493073
1.25274726	-38.38292016
1.26007327	-38.32307389
1.26739928	-39.11677081
1.27472529	-39.34619457
1.28205129	-40.00849097
1.28937730	-40.23453825
1.29670331	-40.59980644
1.30402932	-41.40932582
1.31135532	-41.29205870
1.31868133	-42.26404930
1.32600734	-42.77162583
1.33333335	-42.72712388
1.34065935	-43.21919233
1.34798536	-43.11608017
1.35531137	-43.78341773
1.36263738	-44.33822322
1.36996338	-44.68523670
1.37728939	-45.76332831
1.38461540	-46.30355424
1.39194141	-46.99753369
1.39926741	-48.36776013
1.40659342	-52.89992654
1.41391943	-68.83004124
1.42124543	-51.91532480
1.42857144	-49.76571247
1.43589745	-49.82035525
1.44322346	-49.89253915
1.45054946	-50.65827514
1.45787547	-50.92481531
1.46520148	-51.08564633
1.47252749	-51.84776198
1.47985349	-52.78528147
1.48717950	-53.13762281
1.49450551	-53.15766961
1.50183152	-54.22936533
1.50915752	-54.68645530
1.51648353	-54.53394857
1.52380954	-55.78466690
1.53113555	-56.25594703
1.53846155	-55.62432399
1.54578756	-55.86874601
1.55311357	-56.51379139
1.56043958	-56.95136615
1.56776558	-57.62387318
1.57509159	-58.58767737
1.58241760	-58.80198305
1.58974360	-59.42334436
1.59706961	-62.90209197
1.60439562	-69.62481697
1.61172163	-64.69434532
1.61904763	-62.30820001
1.62637364	-62.20223178
1.63369965	-62.51078798
1.64102566	-64.20331407
1.64835166	-67.95684298
1.65567767	-72.46256007
1.66300368	-78.40996308
1.67032969	-78.37740456
1.67765569	-76.72888704
1.68498170	-76.71382757
1.69230771	-72.71154326
1.69963372	-71.74707191
1.70695972	-73.77018840
1.71428573	-83.87582553
1.72161174	-84.33708451
1.72893775	-101.48636632
1.73626375	-74.75526566
1.74358976	-73.42542329
1.75091577	-76.58892742
1.75824177	-72.38434320
1.76556778	-77.86664431
1.77289379	-86.00674166
1.78021980	-81.61051609
1.78754580	-76.71305029
1.79487181	-84.54726022
1.80219782	-74.86844542
1.80952383	-77.47274769
1.81684983	-81.35872911
1.82417584	-74.41151256
1.83150185	-77.15741389
1.83882786	-94.20300237
1.84615386	-78.91890529
1.85347987	-78.62215896
1.86080588	-82.20839425
1.86813189	-78.85162483
1.87545789	-76.80726860
1.88278390	-78.04896574
1.89010991	-74.87840732
1.89743592	-79.99350387
1.90476192	-77.20060067
1.91208793	-76.98932619
1.91941394	-85.68468879
1.92673995	-88.25260036
1.93406595	-85.70827749
1.94139196	-81.71262833
1.94871797	-80.52682861
1.95604397	-83.28961882
1.96336998	-77.52454448
1.97069599	-77.10006821
1.97802200	-73.21164636
1.98534800	-79.53723406
1.99267401	-78.91126759
2.00000002	-75.79411537
2.00732603	-81.31703201
2.01465203	-84.18836350
2.02197804	-73.52762657
2.02930405	-75.88430342
2.03663006	-78.21380290
2.04395606	-73.78065863
2.05128207	-78.36018327
2.05860808	-81.08805129
2.06593409	-85.35828150
2.07326009	-90.91702920
2.08058610	-88.50628952
2.08791211	-94.38552774
2.09523812	-83.91209095
2.10256412	-83.45254312
2.10989013	-87.49698326
2.11721614	-83.67144002
2.12454214	-82.58236427
2.13186815	-78.84908714
2.13919416	-84.05374257
2.14652017	-86.89871315
2.15384617	-82.50716806
2.16117218	-87.36843776
2.16849819	-78.77303463
2.17582420	-75.06035406
2.18315020	-74.49761131
2.19047621	-78.77345660
2.19780222	-79.68694084
2.20512823	-84.92251160
2.21245423	-79.26015047
2.21978024	-76.06043565
2.22710625	-76.27971017
2.23443226	-72.12856657
2.24175826	-76.31902124
2.24908427	-73.71723176
2.25641028	-73.36437436
2.26373629	-76.77496853
2.27106229	-75.74865843
2.27838830	-104.82524253
2.28571431	-74.98159301
2.29304031	-78.45178534
2.30036632	-78.86904842
2.30769233	-79.38485235
2.31501834	-82.44402996
2.32234434	-78.63686537
2.32967035	-79.67393784
2.33699636	-74.10609152
2.34432237	-81.62940640
2.35164837	-82.19382288
2.35897438	-84.77389433
2.36630039	-107.89645697
2.37362640	-83.46227636
2.38095240	-77.03445191
2.38827841	-76.98979856
2.39560442	-77.16297977
2.40293043	-81.34921821
2.41025643	-107.90725427
2.41758244	-112.55934615
2.42490845	-85.17526215
2.43223446	-88.31944741
2.43956046	-83.15717505
2.44688647	-78.56539977
2.45421248	-81.60970354
2.46153848	-83.72987615
2.46886449	-77.63633939
2.47619050	-78.39837698
2.48351651	-86.87080163
2.49084251	-87.32145936
2.49816852	-84.39754122
2.50549453	-79.33801602
2.51282054	-76.72144766
2.52014654	-80.38462269
2.52747255	-85.68058951
2.53479856	-76.67251684
2.54212457	-72.15950758
2.54945057	-74.65503851
2.55677658	-78.27715536
2.56410259	-74.47277483
2.57142860	-77.22782406
2.57875460	-79.50612422
2.58608061	-75.21851577
2.59340662	-75.59197885
2.60073263	-76.04247437
2.60805863	-77.41262512
2.61538464	-78.50147830
2.62271065	-74.09354098
2.63003666	-76.94400851
2.63736266	-89.30472247
2.64468867	-87.31026931
2.65201468	-83.99647535
2.65934068	-77.03056789
2.66666669	-72.50086369
2.67399270	-72.58056520
2.68131871	-78.43761440
2.68864471	-74.64325694
2.69597072	-78.76425694
2.70329673	-90.16457075
2.71062274	-84.46064827
2.71794874	-110.42474192
2.72527475	-80.01224537
2.73260076	-77.55018731
2.73992677	-79.82617040
2.74725277	-87.83340853
2.75457878	-76.69901214
2.76190479	-74.51938109
2.76923080	-76.47623398
2.77655680	-76.64732287
2.78388281	-84.78089607
2.79120882	-87.95904318
2.79853483	-82.79267281
2.80586083	-78.24572153
2.81318684	-76.80065421
2.82051285	-81.48811707
2.82783885	-81.42422143
2.83516486	-83.12321150
2.84249087	-76.59479967
2.84981688	-78.54218356
2.85714288	-86.04345221
2.86446889	-76.53195270
2.87179490	-75.54555400
2.87912091	-76.33152788
2.88644691	-75.21703112
2.89377292	-75.95093476
2.90109893	-78.69003857
2.90842494	-78.51064174
2.91575094	-79.19607794
2.92307695	-78.06943134
2.93040296	-76.72898226
2.93772897	-76.34724934
2.94505497	-75.98415329
2.95238098	-78.36764839
2.95970699	-88.57161013
2.96703300	-79.26675185
2.97435900	-81.06229483
2.98168501	-81.60173270
2.98901102	-76.13887729
2.99633702	-73.46368584
3.00366303	-74.59641006
3.01098904	-78.95080996
3.01831505	-81.31906466
3.02564105	-78.72335246
3.03296706	-73.83456083
3.04029307	-70.88677754
3.04761908	-71.14033334
3.05494508	-76.66145127
3.06227109	-81.42907814
3.06959710	-79.71840727
3.07692311	-79.61062605
3.08424911	-81.44345992
3.09157512	-84.50896457
3.09890113	-86.03151221
3.10622714	-77.74613108
3.11355314	-71.68756959
3.12087915	-72.16247889
3.12820516	-77.56045891
3.13553117	-81.36370083
3.14285717	-76.48967527
3.15018318	-76.25736085
3.15750919	-88.88323889
3.16483519	-89.33102770
3.17216120	-83.71499387
3.17948721	-78.24691887
3.18681322	-87.31732278
3.19413922	-78.12454333
3.20146523	-76.04574636
3.20879124	-75.04823712
3.21611725	-78.12185403
3.22344325	-78.45226898
3.23076926	-78.40757839
3.23809527	-85.59201374
3.24542128	-77.39814656
3.25274728	-76.76607891
3.26007329	-83.94039810
3.26739930	-78.60046946
3.27472531	-79.42714654
3.28205131	-98.78229007
3.28937732	-86.17968769
3.29670333	-87.56380874
3.30402934	-81.77724198
3.31135534	-78.14473900
3.31868135	-78.17166775
3.32600736	-80.51599265
3.33333336	-84.14042623
3.34065937	-84.79446782
3.34798538	-77.67377758
3.35531139	-82.55022812
3.36263739	-111.64220199
3.36996340	-85.34246218
3.37728941	-77.65576498
3.38461542	-78.16359838
3.39194142	-86.63641182
3.39926743	-98.92667583
3.40659344	-104.01475168
3.41391945	-98.44526957
3.42124545	-83.91791804
3.42857146	-81.83070080
3.43589747	-77.82063058
3.44322348	-77.03088072
3.45054948	-89.45090553
3.45787549	-83.09662958
3.46520150	-85.66813843
3.47252751	-90.75452428
3.47985351	-86.63360592
3.48717952	-81.97636405
3.49450553	-76.31799991
3.50183154	-76.30037014
3.50915754	-81.79616512
3.51648355	-82.04742337
3.52380956	-75.57399458
3.53113556	-84.16377582
3.53846157	-77.30796460
3.54578758	-74.54668548
3.55311359	-83.70766420
3.56043959	-80.68315411
3.56776560	-79.60361312
3.57509161	-78.10146243
3.58241762	-77.08535866
3.58974362	-81.25227736
3.59706963	-95.68019521
3.60439564	-80.85851792
3.61172165	-81.31364739
3.61904765	-82.72360573
3.62637366	-93.46155499
3.63369967	-81.63251143
3.64102568	-76.20327229
3.64835168	-73.71489315
3.65567769	-76.31170255
3.66300370	-79.51120326
3.67032971	-82.23665684
3.67765571	-88.19113709
3.68498172	-82.42729554
3.69230773	-81.22055966
3.69963373	-100.87513449
3.70695974	-75.71714848
3.71428575	-74.13050685
3.72161176	-87.93934298
3.72893776	-76.73966143
3.73626377	-77.24885960
3.74358978	-82.05026589
3.75091579	-86.10193395
3.75824179	-76.40876247
