# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-06-19T15:27:56
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-31.93282548
0.00732601	-29.01428503
0.01465201	-24.56513154
0.02197802	-23.98724856
0.02930403	-28.63740842
0.03663004	-31.07165780
0.04395604	-24.18960709
0.05128205	-18.65265074
0.05860806	-19.38525245
0.06593407	-17.47841374
0.07326007	-12.33189941
0.08058608	-14.64879499
0.08791209	-20.55358558
0.09523809	-10.35205719
0.10256410	-10.39123498
0.10989011	-18.08887057
0.11721612	-11.71132062
0.12454212	-9.78901829
0.13186813	-13.51382783
0.13919414	-13.68496756
0.14652015	-11.83423740
0.15384615	-13.59996982
0.16117216	-13.88997434
0.16849817	-11.49593097
0.17582417	-11.70276990
0.18315018	-13.94572426
0.19047619	-12.28588195
0.19780220	-10.37609900
0.20512820	-10.77032313
0.21245421	-10.79578916
0.21978022	-8.33401773
0.22710623	-6.91815995
0.23443223	-6.71886510
0.24175824	-5.63832127
0.24908425	-4.06025683
0.25641025	-3.28971263
0.26373626	-2.78124935
0.27106227	-1.50280751
0.27838828	-0.60598382
0.28571428	-0.86628539
0.29304029	-0.78684371
0.30036630	0.00000000
0.30769231	-0.27692648
0.31501831	-0.93104948
0.32234432	-0.17769695
0.32967033	-0.01765155
0.33699633	-1.21308890
0.34432234	-1.59853742
0.35164835	-1.53119517
0.35897436	-2.40352110
0.36630036	-2.94590177
0.37362637	-3.33300584
0.38095238	-4.03348283
0.38827839	-4.17426585
0.39560439	-4.48905446
0.40293040	-5.01585285
0.41025641	-5.02554297
0.41758241	-4.94630540
0.42490842	-5.01159872
0.43223443	-4.93996886
0.43956044	-4.86091007
0.44688644	-4.76063339
0.45421245	-4.38693319
0.46153846	-4.29670957
0.46886446	-4.35426158
0.47619047	-4.23867134
0.48351648	-4.30775806
0.49084249	-4.55626135
0.49816849	-5.04834519
0.50549450	-5.18320507
0.51282051	-5.24965401
0.52014652	-5.95553741
0.52747252	-6.37860755
0.53479853	-6.74237245
0.54212454	-6.93275481
0.54945054	-8.15643088
0.55677655	-11.86340959
0.56410256	-9.10511692
0.57142857	-6.69195238
0.57875457	-6.82692653
0.58608058	-6.38999531
0.59340659	-5.72078371
0.60073260	-5.69924169
0.60805860	-5.38888766
0.61538461	-5.11888552
0.62271062	-5.37149749
0.63003662	-5.19636218
0.63736263	-5.07833448
0.64468864	-5.60498872
0.65201465	-5.75522304
0.65934065	-6.04896069
0.66666666	-6.65023901
0.67399267	-6.97117857
0.68131868	-7.62625617
0.68864468	-8.15543999
0.69597069	-8.71501625
0.70329670	-9.65522573
0.71062270	-10.23509937
0.71794871	-10.83779946
0.72527472	-11.65063579
0.73260073	-12.25289088
0.73992673	-12.76984402
0.74725274	-14.89459740
0.75457875	-16.84217205
0.76190476	-14.69868804
0.76923076	-14.36032253
0.77655677	-14.81661755
0.78388278	-14.74464073
0.79120878	-15.04902801
0.79853479	-15.00715209
0.80586080	-15.17385459
0.81318681	-15.22428218
0.82051281	-15.09338172
0.82783882	-15.16234799
0.83516483	-14.96867228
0.84249084	-15.01949048
0.84981684	-15.06811675
0.85714285	-15.07292865
0.86446886	-15.29727021
0.87179486	-15.23817890
0.87912087	-15.31308057
0.88644688	-15.54844535
0.89377289	-15.60384271
0.90109889	-15.85715646
0.90842490	-16.10967592
0.91575091	-16.29681173
0.92307692	-16.59882224
0.93040292	-16.66198672
0.93772893	-16.86756959
0.94505494	-17.36765780
0.95238094	-17.46048303
0.95970695	-17.87690856
0.96703296	-18.56188894
0.97435897	-18.59834304
0.98168497	-19.90432612
0.98901098	-21.78420993
0.99633699	-20.76945481
1.00366300	-20.39101093
1.01098900	-20.87139028
1.01831501	-21.30065829
1.02564102	-21.79121830
1.03296702	-22.15597293
1.04029303	-22.88755392
1.04761904	-23.32152847
1.05494505	-23.98748486
1.06227105	-24.62904495
1.06959706	-24.99811326
1.07692307	-26.23335194
1.08424908	-26.79640470
1.09157508	-30.42240907
1.09890109	-51.22952594
1.10622710	-32.42647825
1.11355310	-33.21545374
1.12087911	-30.95783604
1.12820512	-28.87556466
1.13553113	-29.82467786
1.14285713	-30.16094354
1.15018314	-32.04007657
1.15750915	-37.45700777
1.16483516	-53.24039730
1.17216116	-34.99575029
1.17948717	-31.22880877
1.18681318	-31.97301710
1.19413918	-31.52305389
1.20146519	-32.55212035
1.20879120	-38.15223044
1.21611721	-33.65184658
1.22344321	-33.73093216
1.23076922	-37.41552206
1.23809523	-33.68509647
