# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-01-12T20:14:59
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-30.94956833
0.00732601	-5.95347922
0.01465201	-0.25496047
0.02197802	0.00000000
0.02930403	-6.31857299
0.03663004	-8.60194440
0.04395604	-3.42676236
0.05128205	-5.75369086
0.05860806	-15.91347484
0.06593407	-27.86147768
0.07326007	-23.81648867
0.08058608	-28.23473244
0.08791209	-13.20374416
0.09523810	-11.13792578
0.10256410	-12.44452276
0.10989011	-11.05594559
0.11721612	-12.32742383
0.12454213	-14.10460945
0.13186813	-21.27066668
0.13919414	-16.70202413
0.14652015	-11.67121361
0.15384616	-18.67518496
0.16117216	-18.73918122
0.16849817	-15.89690792
0.17582418	-31.00935440
0.18315018	-15.01078451
0.19047619	-16.79646739
0.19780220	-19.38752239
0.20512821	-13.36160267
0.21245421	-14.19833627
0.21978022	-20.55060750
0.22710623	-22.03673390
0.23443224	-20.66913627
0.24175824	-23.50589451
0.24908425	-19.27179741
0.25641026	-16.62153061
0.26373627	-17.94774375
0.27106227	-17.21708506
0.27838828	-19.99178408
0.28571429	-21.08197712
0.29304030	-20.20579351
0.30036630	-21.90034910
0.30769231	-29.83091089
0.31501832	-36.21392907
0.32234433	-25.60093021
0.32967033	-19.61997277
0.33699634	-21.37934902
0.34432235	-35.50937844
0.35164836	-24.73309722
0.35897436	-33.17880960
0.36630037	-27.89395004
0.37362638	-34.55360180
0.38095238	-24.50384048
0.38827839	-20.98167543
0.39560440	-24.28174416
0.40293041	-34.09434317
0.41025641	-26.55872284
0.41758242	-28.52211805
0.42490843	-29.01514872
0.43223444	-25.35026852
0.43956044	-22.29969548
0.44688645	-25.20949298
0.45421246	-29.90701156
0.46153847	-21.57163605
0.46886447	-27.71917811
0.47619048	-28.40498916
0.48351649	-24.48488311
0.49084250	-32.17236624
0.49816850	-40.08796063
0.50549451	-31.27537375
0.51282052	-35.71892174
0.52014653	-33.09423353
0.52747253	-31.73270615
0.53479854	-39.74708547
0.54212455	-35.07255153
0.54945055	-36.08300075
0.55677656	-36.27261816
0.56410257	-34.20773382
0.57142858	-27.84252740
0.57875458	-32.46291506
0.58608059	-30.87202478
0.59340660	-25.76528990
0.60073261	-36.90068966
0.60805861	-28.17155730
0.61538462	-27.17734423
0.62271063	-29.15875908
0.63003664	-27.64990658
0.63736264	-31.97831504
0.64468865	-32.92449478
0.65201466	-36.65328923
0.65934067	-50.66437987
0.66666667	-46.09406420
0.67399268	-46.14086716
0.68131869	-43.64104616
0.68864470	-38.74741589
0.69597070	-39.10906345
0.70329671	-54.82678713
0.71062272	-40.93068627
0.71794873	-38.38909929
0.72527473	-41.78228875
0.73260074	-42.07411218
0.73992675	-38.29635527
0.74725275	-37.89208381
0.75457876	-41.14729014
0.76190477	-42.65316077
0.76923078	-34.03083043
0.77655678	-32.86396161
0.78388279	-38.42233449
0.79120880	-42.55166139
0.79853481	-36.87696584
0.80586081	-39.98422619
0.81318682	-53.71008613
0.82051283	-39.73846215
0.82783884	-39.93871544
0.83516484	-44.13964516
0.84249085	-42.36407721
0.84981686	-43.32876715
0.85714287	-59.65967704
0.86446887	-42.15624928
0.87179488	-35.82568850
0.87912089	-33.87745804
0.88644690	-33.77609952
0.89377290	-35.23152306
0.90109891	-42.86342857
0.90842492	-43.52025377
0.91575092	-37.08294748
0.92307693	-39.55174196
0.93040294	-44.18473578
0.93772895	-40.55707981
0.94505495	-43.36502250
0.95238096	-52.33106890
0.95970697	-47.32726754
0.96703298	-46.77156302
0.97435898	-48.08371363
0.98168499	-55.66756821
0.98901100	-52.44493213
0.99633701	-45.47429786
1.00366301	-46.60746559
1.01098902	-42.88785708
1.01831503	-40.18317125
1.02564104	-45.20160737
1.03296704	-54.37162206
1.04029305	-46.38318576
1.04761906	-52.20784181
1.05494507	-52.98074600
1.06227107	-54.67493114
1.06959708	-58.07858884
1.07692309	-49.08759158
1.08424909	-50.10499073
1.09157510	-57.28956833
1.09890111	-62.23256934
1.10622712	-55.80564430
1.11355312	-51.03191095
1.12087913	-54.72885245
1.12820514	-46.78800178
1.13553115	-50.00626979
1.14285715	-50.11024536
1.15018316	-48.03208963
1.15750917	-48.07037130
1.16483518	-51.42827155
1.17216118	-51.68698449
1.17948719	-48.68100437
1.18681320	-49.53958621
1.19413921	-48.62522572
1.20146521	-56.76409268
1.20879122	-47.96742527
1.21611723	-53.96725238
1.22344324	-48.50877175
1.23076924	-61.46100609
1.23809525	-50.13349156
1.24542126	-58.23335460
1.25274727	-48.63947235
1.26007327	-47.43831872
1.26739928	-55.09435598
1.27472529	-48.25616548
1.28205129	-45.65413490
1.28937730	-49.91693664
1.29670331	-66.48054424
1.30402932	-66.02173382
1.31135532	-56.62852272
1.31868133	-53.96116328
1.32600734	-48.41975986
1.33333335	-51.16369647
1.34065935	-54.22830298
1.34798536	-55.37942485
1.35531137	-55.55134993
1.36263738	-49.58468896
1.36996338	-53.38694664
1.37728939	-52.69188710
1.38461540	-51.02526438
1.39194141	-51.70938510
1.39926741	-69.43976142
1.40659342	-54.27171327
1.41391943	-57.38687940
1.42124544	-57.93488772
1.42857144	-54.27583847
1.43589745	-53.32626617
1.44322346	-63.89548802
1.45054946	-51.95320475
1.45787547	-54.01600596
1.46520148	-65.37661592
1.47252749	-60.74967176
1.47985349	-56.84039587
1.48717950	-58.04370967
1.49450551	-68.42706478
1.50183152	-61.44078989
1.50915752	-61.70133501
1.51648353	-58.17337206
1.52380954	-60.81664475
1.53113555	-51.92626184
1.53846155	-59.25679775
1.54578756	-50.22739012
1.55311357	-48.13620636
1.56043958	-55.55581788
1.56776558	-54.88693784
1.57509159	-56.75708003
1.58241760	-62.85944716
1.58974361	-62.65451099
1.59706961	-56.12052238
1.60439562	-60.86895786
1.61172163	-60.58618983
1.61904764	-62.30640881
1.62637364	-56.82730357
1.63369965	-55.73662451
1.64102566	-63.39097120
1.64835166	-59.96761219
1.65567767	-68.05372642
1.66300368	-56.38643389
1.67032969	-53.71222155
1.67765569	-53.69007264
1.68498170	-56.76025853
1.69230771	-61.77792773
1.69963372	-65.72338125
1.70695972	-61.78530491
1.71428573	-55.89898838
1.72161174	-51.98949592
1.72893775	-53.35063830
1.73626375	-64.19159604
1.74358976	-55.28465230
1.75091577	-58.61983634
1.75824178	-58.97779373
1.76556778	-52.79200834
1.77289379	-54.53370478
1.78021980	-57.42831674
1.78754581	-51.92814245
1.79487181	-62.13730299
1.80219782	-51.31849254
1.80952383	-50.89691979
1.81684983	-53.85191959
1.82417584	-52.42985072
1.83150185	-55.74071967
1.83882786	-53.63014859
1.84615386	-63.05494957
1.85347987	-63.02753027
1.86080588	-69.92751505
1.86813189	-73.02376134
1.87545789	-60.27262917
1.88278390	-61.21609225
1.89010991	-62.86344620
1.89743592	-56.77446707
1.90476192	-59.80127589
1.91208793	-68.48725929
1.91941394	-53.05459771
1.92673995	-51.40586600
1.93406595	-64.82122226
1.94139196	-51.97190690
1.94871797	-55.34867961
1.95604398	-60.70913487
1.96336998	-59.03610171
1.97069599	-64.28182866
1.97802200	-60.30150717
1.98534800	-53.11573503
1.99267401	-51.64492552
2.00000002	-56.06053240
2.00732603	-60.82194626
2.01465203	-59.26562842
2.02197804	-60.96389743
2.02930405	-66.54389623
2.03663006	-61.41698454
2.04395606	-53.78239340
2.05128207	-55.87474992
2.05860808	-57.91423846
2.06593409	-54.74495764
2.07326009	-62.98845722
2.08058610	-58.98750897
2.08791211	-53.01877788
2.09523812	-54.59122862
2.10256412	-57.89250830
2.10989013	-55.90893917
2.11721614	-62.33314720
2.12454215	-64.28849773
2.13186815	-68.66270692
2.13919416	-56.70818905
2.14652017	-54.57018402
2.15384618	-56.74948663
2.16117218	-61.51483773
2.16849819	-54.58558471
