# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-07-02T19:43:20
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-31.37765213
0.00732601	-12.22012912
0.01465201	-6.32487724
0.02197802	-5.71468191
0.02930403	-11.98902776
0.03663004	-13.76680737
0.04395604	-6.76102511
0.05128205	-4.14640313
0.05860806	-4.93135696
0.06593407	-3.45146336
0.07326007	0.00000000
0.08058608	-3.90900103
0.08791209	-11.24130110
0.09523810	-1.30716961
0.10256410	-3.63271276
0.10989011	-13.93291394
0.11721612	-4.12955720
0.12454213	-3.87302513
0.13186813	-8.73080779
0.13919414	-7.32970536
0.14652015	-5.99425796
0.15384616	-10.21839519
0.16117216	-9.98450008
0.16849817	-5.98069154
0.17582418	-6.96624089
0.18315018	-9.28582067
0.19047619	-5.38660635
0.19780220	-3.88007902
0.20512821	-5.70419168
0.21245421	-5.87206596
0.21978022	-3.38609025
0.22710623	-3.71444072
0.23443224	-5.20361327
0.24175824	-2.47765501
0.24908425	-1.84769324
0.25641026	-4.36493687
0.26373627	-2.13937034
0.27106227	-0.63425273
0.27838828	-2.72174502
0.28571429	-2.63430297
0.29304030	-0.57437510
0.30036630	-0.97866015
0.30769231	-1.56006519
0.31501832	-0.94158826
0.32234433	-1.17130856
0.32967033	-1.86120735
0.33699634	-2.51539215
0.34432235	-3.40616240
0.35164835	-3.77162479
0.35897436	-4.18776573
0.36630037	-5.47218152
0.37362638	-6.47320902
0.38095238	-7.16265547
0.38827839	-8.56469043
0.39560440	-9.81179420
0.40293041	-10.47942724
0.41025641	-11.73217344
0.41758242	-12.57764152
0.42490843	-12.48834831
0.43223444	-13.71911016
0.43956044	-15.13266810
0.44688645	-15.26927704
0.45421246	-16.68600043
0.46153847	-17.75281062
0.46886447	-17.50554043
0.47619048	-18.58390446
0.48351649	-18.69789701
0.49084249	-18.65124841
0.49816850	-20.69291466
0.50549451	-21.98934638
0.51282052	-21.94894223
0.52014652	-22.83992817
0.52747253	-23.86399285
0.53479854	-25.10208829
0.54212455	-26.00991806
0.54945055	-27.79051143
0.55677656	-35.17290043
0.56410257	-31.80664489
0.57142858	-28.73407050
0.57875458	-30.54318075
0.58608059	-31.36999237
0.59340660	-31.55396553
0.60073261	-32.61307044
0.60805861	-30.46612098
0.61538462	-29.80433430
0.62271063	-29.73149973
0.63003664	-28.67067591
0.63736264	-28.09213954
0.64468865	-27.52396598
0.65201466	-27.50726792
0.65934066	-27.98698935
0.66666667	-27.18580130
0.67399268	-26.63783400
0.68131869	-27.21326557
0.68864469	-27.93136467
0.69597070	-29.24787134
0.70329671	-31.38626319
0.71062272	-32.86605366
0.71794872	-33.31090853
0.72527473	-33.86233858
0.73260074	-34.84958572
0.73992675	-35.49837623
0.74725275	-37.70402133
0.75457876	-41.28272436
0.76190477	-38.29190550
0.76923078	-37.41893641
0.77655678	-36.93572318
0.78388279	-36.40581861
0.79120880	-38.82878387
0.79853481	-39.95226161
0.80586081	-39.14808254
0.81318682	-41.21119437
0.82051283	-42.17050543
0.82783883	-42.17596364
0.83516484	-44.49410980
0.84249085	-44.43214789
0.84981686	-43.48226433
0.85714286	-44.23560019
0.86446887	-44.93040135
0.87179488	-45.88153246
0.87912089	-48.84775386
0.88644689	-47.62991122
0.89377290	-44.70860278
0.90109891	-45.72304621
0.90842492	-53.22301410
0.91575092	-54.20334487
0.92307693	-46.72573108
0.93040294	-46.13702721
0.93772895	-48.56517849
0.94505495	-51.42493797
0.95238096	-56.36227992
0.95970697	-61.38371803
0.96703298	-57.58857423
0.97435898	-54.87175138
0.98168499	-53.49275451
0.98901100	-57.71895057
0.99633700	-65.01296471
1.00366301	-54.69586507
1.01098902	-52.79241959
1.01831503	-57.50369380
1.02564103	-60.29132477
1.03296704	-58.91043048
1.04029305	-68.87320420
1.04761906	-56.71985388
1.05494506	-60.84364237
1.06227107	-56.30990897
1.06959708	-53.45694649
1.07692309	-58.24123225
1.08424909	-55.42921543
1.09157510	-59.47519007
1.09890111	-66.76940360
1.10622712	-71.01979016
1.11355312	-65.84680562
1.12087913	-65.59991716
1.12820514	-58.30501345
1.13553115	-57.24664109
1.14285715	-55.88866819
1.15018316	-62.10599779
1.15750917	-56.32135522
1.16483517	-57.32114732
1.17216118	-69.47970794
1.17948719	-62.09413373
1.18681320	-80.84715078
1.19413920	-64.47328055
1.20146521	-70.14173900
1.20879122	-72.78076616
1.21611723	-72.25143427
1.22344323	-66.28105120
1.23076924	-62.64962367
1.23809525	-71.29193073
1.24542126	-63.17494018
1.25274726	-59.29849995
1.26007327	-62.63989363
1.26739928	-64.04440106
1.27472529	-58.52279170
1.28205129	-55.15622559
1.28937730	-55.45203589
1.29670331	-61.53195659
1.30402932	-71.15023581
1.31135532	-62.61352638
1.31868133	-60.07164767
1.32600734	-61.74595866
1.33333334	-82.85149076
1.34065935	-64.21550770
1.34798536	-59.87957253
1.35531137	-58.82246898
1.36263737	-62.34773102
1.36996338	-61.64900887
1.37728939	-61.65571341
1.38461540	-62.42803772
1.39194140	-64.12368771
1.39926741	-63.19032336
1.40659342	-56.26266403
1.41391943	-60.25530608
1.42124543	-66.57165442
1.42857144	-62.38530816
1.43589745	-68.97387698
1.44322346	-65.46049114
1.45054946	-66.82929776
1.45787547	-62.85649530
1.46520148	-60.41012768
1.47252748	-66.96576207
1.47985349	-69.45442219
1.48717950	-79.76836160
1.49450551	-65.37750455
1.50183151	-63.39065731
1.50915752	-62.22570590
1.51648353	-66.92314752
1.52380954	-75.92081899
1.53113554	-75.37107169
1.53846155	-71.77227247
1.54578756	-63.29681689
1.55311357	-67.02170435
1.56043957	-64.35782366
1.56776558	-58.56567036
1.57509159	-65.92096092
1.58241760	-66.51803338
1.58974360	-63.38029437
1.59706961	-57.18118777
1.60439562	-58.38170602
1.61172163	-84.51390591
1.61904763	-61.90163533
1.62637364	-63.12193715
1.63369965	-71.28765515
1.64102565	-63.13967453
1.64835166	-58.98679599
1.65567767	-60.26552496
1.66300368	-68.70478295
1.67032968	-68.41905577
1.67765569	-62.95509509
1.68498170	-63.66966202
1.69230771	-68.82625438
1.69963371	-67.67662497
1.70695972	-62.62235328
1.71428573	-61.71435273
1.72161174	-66.09391928
1.72893774	-63.99484171
1.73626375	-63.54682754
1.74358976	-69.24537925
1.75091577	-62.80514790
1.75824177	-60.81632998
1.76556778	-71.64843966
1.77289379	-66.36859648
1.78021980	-71.29521072
1.78754580	-60.30606705
1.79487181	-65.49704866
1.80219782	-64.14080689
1.80952382	-64.24464411
1.81684983	-65.96882149
1.82417584	-59.64947003
1.83150185	-62.47102030
1.83882785	-63.85279922
1.84615386	-63.13498799
1.85347987	-65.80715004
1.86080588	-63.00643327
1.86813188	-62.04943865
1.87545789	-64.30354234
1.88278390	-73.80166421
1.89010991	-68.18014312
1.89743591	-63.62311151
1.90476192	-71.19930269
1.91208793	-68.65804666
1.91941394	-65.04787044
1.92673994	-71.45821870
1.93406595	-70.03720856
1.94139196	-69.53249468
1.94871797	-64.49644108
1.95604397	-61.41757943
1.96336998	-63.63310552
1.97069599	-66.64628411
1.97802199	-78.43284773
1.98534800	-66.45816448
1.99267401	-73.43111028
2.00000002	-64.44722555
2.00732602	-62.13569796
2.01465203	-68.29883528
2.02197804	-78.68408732
2.02930405	-78.46143626
2.03663005	-72.85096123
2.04395606	-67.57242485
2.05128207	-71.34722278
2.05860808	-73.51572239
2.06593408	-64.80355060
2.07326009	-63.50331164
2.08058610	-65.58482999
2.08791211	-65.01271799
2.09523811	-68.05532756
2.10256412	-82.57760782
2.10989013	-69.98630159
2.11721614	-63.67169074
2.12454214	-62.66657837
2.13186815	-66.65009627
2.13919416	-65.68119346
2.14652016	-82.85028358
2.15384617	-69.76724387
2.16117218	-77.05664914
2.16849819	-64.64477531
2.17582419	-73.06243368
2.18315020	-63.62680468
2.19047621	-64.16114141
2.19780222	-77.98988637
2.20512822	-66.19906640
2.21245423	-65.53897766
2.21978024	-68.93420798
2.22710625	-67.78244550
2.23443225	-62.81204924
2.24175826	-60.42863060
2.24908427	-61.63145726
2.25641028	-63.96603530
2.26373628	-65.40016755
2.27106229	-60.61506745
2.27838830	-56.88207828
2.28571431	-57.50981938
2.29304031	-63.82736861
2.30036632	-71.47304097
2.30769233	-61.13964388
2.31501833	-58.35495558
