# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-06-21T15:31:15
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-50.25160386
0.00732601	-31.45199927
0.01465201	-22.48534932
0.02197802	-20.25287500
0.02930403	-25.56650458
0.03663004	-26.34533569
0.04395604	-18.20752699
0.05128205	-14.92935066
0.05860806	-16.69200367
0.06593407	-15.01279303
0.07326007	-10.46937298
0.08058608	-13.32908624
0.08791209	-21.11020389
0.09523810	-11.09824448
0.10256410	-11.97759428
0.10989011	-20.75186011
0.11721612	-12.60512544
0.12454212	-10.26457417
0.13186813	-13.39246010
0.13919414	-11.34741997
0.14652015	-8.18630484
0.15384615	-10.36980146
0.16117216	-12.16458229
0.16849817	-8.68258461
0.17582418	-9.65561466
0.18315018	-14.93403934
0.19047619	-11.73043267
0.19780220	-9.50995629
0.20512821	-12.33863264
0.21245421	-10.72110520
0.21978022	-6.73868566
0.22710623	-6.85778024
0.23443223	-6.23076662
0.24175824	-3.62133435
0.24908425	-2.98246057
0.25641026	-3.00855785
0.26373626	-1.72803391
0.27106227	-0.49154559
0.27838828	-0.43838544
0.28571429	-0.90555073
0.29304029	-0.35326521
0.30036630	0.00000000
0.30769231	-0.83948554
0.31501831	-1.16258146
0.32234432	-0.61185937
0.32967033	-0.96010259
0.33699634	-1.95944510
0.34432234	-2.25801370
0.35164835	-2.29079833
0.35897436	-2.78725247
0.36630037	-3.12341515
0.37362637	-3.32886859
0.38095238	-4.02994846
0.38827839	-4.81443815
0.39560440	-5.69104865
0.40293040	-7.16087331
0.41025641	-8.48784854
0.41758242	-9.26669931
0.42490842	-9.80081147
0.43223443	-10.33594722
0.43956044	-11.18060458
0.44688645	-10.96292703
0.45421245	-10.43571273
0.46153846	-10.79863042
0.46886447	-10.33567715
0.47619048	-9.60249272
0.48351648	-9.71259637
0.49084249	-9.70407986
0.49816850	-10.02510641
0.50549451	-10.89678510
0.51282051	-11.39192123
0.52014652	-12.19708866
0.52747253	-12.96365224
0.53479853	-13.04986684
0.54212454	-12.94853676
0.54945055	-14.17644378
0.55677656	-17.96370404
0.56410256	-14.68748626
0.57142857	-11.91572251
0.57875458	-11.94388841
0.58608059	-11.79977228
0.59340659	-11.63904617
0.60073260	-11.87475518
0.60805861	-11.79869478
0.61538462	-12.35901762
0.62271062	-13.01255046
0.63003663	-13.18436022
0.63736264	-13.94876105
0.64468864	-14.71380760
0.65201465	-14.99667005
0.65934066	-15.66476720
0.66666667	-16.32969098
0.67399267	-16.52075257
0.68131868	-16.88137181
0.68864469	-17.34461742
0.69597070	-17.62238588
0.70329670	-18.06725294
0.71062271	-18.64939912
0.71794872	-19.27695031
0.72527473	-20.10361268
0.73260073	-20.67371886
0.73992674	-21.48641194
0.74725275	-24.19769331
0.75457875	-26.40007827
0.76190476	-24.77292827
0.76923077	-24.81310539
0.77655678	-25.27696563
0.78388278	-25.35178451
0.79120879	-26.23365091
0.79853480	-26.43295063
0.80586081	-26.74846982
0.81318681	-27.02632896
0.82051282	-26.58779102
0.82783883	-26.51230954
0.83516484	-26.08234779
0.84249084	-25.83253315
0.84981685	-25.86704865
0.85714286	-25.63478774
0.86446886	-25.58960629
0.87179487	-25.54860250
0.87912088	-25.55653700
0.88644689	-25.67920510
0.89377289	-25.64264087
0.90109890	-25.68273867
0.90842491	-25.79428563
0.91575092	-25.98095645
0.92307692	-26.28639385
0.93040293	-26.36380593
0.93772894	-26.49258278
0.94505494	-26.86011047
0.95238095	-27.03458953
0.95970696	-27.62778126
0.96703297	-28.29210602
0.97435897	-28.21283556
0.98168498	-29.50064208
0.98901099	-31.26298957
0.99633700	-30.03902029
1.00366300	-29.37970530
1.01098901	-29.57315557
1.01831502	-29.70442886
1.02564103	-29.64808729
1.03296703	-29.77305476
1.04029304	-30.35023476
1.04761905	-30.48023865
1.05494505	-30.79078698
1.06227106	-31.03506752
1.06959707	-31.31196712
1.07692308	-32.31469442
1.08424908	-33.01134319
1.09157509	-36.97722527
1.09890110	-58.22353489
1.10622711	-38.98742815
1.11355311	-39.40636112
1.12087912	-36.68116959
1.12820513	-34.39500724
1.13553114	-35.03833742
1.14285714	-35.61955694
1.15018315	-37.84993104
1.15750916	-43.79074102
1.16483516	-65.81425353
1.17216117	-40.56022152
1.17948718	-36.78463429
1.18681319	-37.49486248
1.19413919	-37.13828399
1.20146520	-38.35372911
1.20879121	-45.31419755
1.21611722	-39.43105357
1.22344322	-39.52602233
