f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-29.6872	
0.0585938	-16.222	
0.117188	-5.5619	
0.175781	-1.09798	
0.234375	0.318195	
0.292969	0.525261	
0.351563	0.46858	
0.410157	0.419199	
0.46875	0.370551	
0.527344	0.336342	
0.585938	0.362608	
0.644532	0.419009	
0.703126	0.431813	
0.76172	0.391211	
0.820313	0.312493	
0.878907	0.146071	
0.937501	-0.0790821	
0.996095	-0.110432	
1.05469	0.0837299	
1.11328	-0.15705	
1.17188	-1.18976	
1.23047	-2.26551	
1.28906	-3.16072	
1.34766	-2.21098	
1.40625	-9.58056	
1.46485	-24.5005	
