f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.0585938	-18.8616	
0.117188	-6.67782	
0.175781	-1.43664	
0.234375	0.249352	
0.292969	0.508533	
0.351563	0.458247	
0.410157	0.418639	
0.46875	0.377606	
0.527344	0.347014	
0.585938	0.381241	
0.644532	0.448489	
0.703126	0.466743	
0.76172	0.42967	
0.820313	0.362815	
0.878907	0.21658	
0.937501	0.0253727	
0.996095	0.0786824	
1.05469	0.451241	
1.11328	0.566847	
1.17188	0.389068	
1.23047	0.67582	
1.28906	-1.46011	
1.34766	-6.96424	
1.40625	-10.4393	
1.46485	-12.1764	
