f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-0.457947	
0.0585938	0.15044	
0.117188	0.488271	
0.175781	0.61812	
0.234375	0.651095	
0.292969	0.631355	
0.351563	0.583162	
0.410157	0.525683	
0.46875	0.485188	
0.527344	0.489895	
0.585938	0.546843	
0.644532	0.628155	
0.703126	0.682906	
0.76172	0.662218	
0.820313	0.542661	
0.878907	0.354367	
0.937501	0.198816	
0.996095	0.183758	
1.05469	0.305217	
1.11328	0.267217	
1.17188	-0.658297	
1.23047	-2.98975	
1.28906	-5.73209	
1.34766	-7.8774	
1.40625	-11.0195	
1.46485	-14.5782	
