f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.217509	
0.0585938	0.452331	
0.117188	0.662589	
0.175781	0.767263	
0.234375	0.790279	
0.292969	0.765857	
0.351563	0.714942	
0.410157	0.651001	
0.46875	0.596422	
0.527344	0.580442	
0.585938	0.613549	
0.644532	0.67071	
0.703126	0.702361	
0.76172	0.656565	
0.820313	0.499501	
0.878907	0.252383	
0.937501	0.0268463	
0.996095	-0.0586109	
1.05469	-0.057202	
1.11328	-0.317177	
1.17188	-1.44314	
1.23047	-3.82614	
1.28906	-6.27923	
1.34766	-6.94044	
1.40625	-9.97656	
1.46485	-14.9989	
