f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	1.50073	
0.0585938	1.53133	
0.117188	1.56491	
0.175781	1.57104	
0.234375	1.55226	
0.292969	1.51902	
0.351563	1.47711	
0.410157	1.42999	
0.46875	1.38863	
0.527344	1.37115	
0.585938	1.38534	
0.644532	1.41464	
0.703126	1.42379	
0.76172	1.37586	
0.820313	1.25187	
0.878907	1.07692	
0.937501	0.924694	
0.996095	0.821178	
1.05469	0.605173	
1.11328	-0.137039	
1.17188	-1.99357	
1.23047	-5.30242	
1.28906	-8.64768	
1.34766	-9.80504	
1.40625	-7.74675	
1.46485	-1.16182	
