f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.578658	
0.0585938	0.745837	
0.117188	0.848384	
0.175781	0.883758	
0.234375	0.88101	
0.292969	0.857867	
0.351563	0.823642	
0.410157	0.783927	
0.46875	0.749736	
0.527344	0.737151	
0.585938	0.752508	
0.644532	0.781233	
0.703126	0.792725	
0.76172	0.751512	
0.820313	0.626994	
0.878907	0.419797	
0.937501	0.207837	
0.996095	0.138443	
1.05469	0.371324	
1.11328	1.01897	
1.17188	2.01928	
1.23047	3.17485	
1.28906	4.15171	
1.34766	6.15734	
1.40625	13.2265	
1.46485	17.933	
