f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	1.40597	
0.0585938	1.2294	
0.117188	1.18395	
0.175781	1.17499	
0.234375	1.15689	
0.292969	1.12709	
0.351563	1.08562	
0.410157	1.03471	
0.46875	0.988185	
0.527344	0.968604	
0.585938	0.986353	
0.644532	1.02451	
0.703126	1.04611	
0.76172	1.0123	
0.820313	0.899219	
0.878907	0.721121	
0.937501	0.543729	
0.996095	0.413414	
1.05469	0.246699	
1.11328	-0.194187	
1.17188	-1.16703	
1.23047	-2.45435	
1.28906	-2.04819	
1.34766	3.48167	
1.40625	19.5333	
1.46485	21.8362	
