f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.698481	
0.0585938	0.728701	
0.117188	0.841357	
0.175781	0.921957	
0.234375	0.95385	
0.292969	0.956212	
0.351563	0.941407	
0.410157	0.916442	
0.46875	0.897753	
0.527344	0.911065	
0.585938	0.968526	
0.644532	1.05193	
0.703126	1.12208	
0.76172	1.13922	
0.820313	1.07904	
0.878907	0.958541	
0.937501	0.862028	
0.996095	0.876957	
1.05469	0.974368	
1.11328	0.922129	
1.17188	0.144491	
1.23047	-2.12374	
1.28906	-4.52307	
1.34766	-2.33101	
1.40625	1.18004	
1.46485	-5.87263	
