f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	1.04028	
0.0585938	1.02491	
0.117188	1.07028	
0.175781	1.08914	
0.234375	1.06807	
0.292969	1.0244	
0.351563	0.969826	
0.410157	0.909743	
0.46875	0.854638	
0.527344	0.821476	
0.585938	0.817369	
0.644532	0.826614	
0.703126	0.814776	
0.76172	0.737031	
0.820313	0.543148	
0.878907	0.206067	
0.937501	-0.213605	
0.996095	-0.563006	
1.05469	-0.660219	
1.11328	-0.267115	
1.17188	0.922927	
1.23047	3.17561	
1.28906	5.90124	
1.34766	8.0586	
1.40625	12.4502	
1.46485	14.9507	
