f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-1.28357	
0.0585938	-0.986898	
0.117188	-0.808918	
0.175781	-0.710731	
0.234375	-0.655461	
0.292969	-0.641579	
0.351563	-0.664838	
0.410157	-0.705111	
0.46875	-0.725542	
0.527344	-0.691618	
0.585938	-0.597672	
0.644532	-0.472641	
0.703126	-0.359114	
0.76172	-0.285129	
0.820313	-0.247874	
0.878907	-0.212017	
0.937501	-0.127104	
0.996095	0.0327189	
1.05469	0.259171	
1.11328	0.414878	
1.17188	0.0236192	
1.23047	-1.38544	
1.28906	-3.19072	
1.34766	-3.85609	
1.40625	-2.00318	
1.46485	-6.35711	
