f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	1.12291	
0.0585938	0.849143	
0.117188	0.808747	
0.175781	0.826051	
0.234375	0.825101	
0.292969	0.806063	
0.351563	0.772145	
0.410157	0.726048	
0.46875	0.681981	
0.527344	0.663577	
0.585938	0.681901	
0.644532	0.722029	
0.703126	0.754846	
0.76172	0.75511	
0.820313	0.708538	
0.878907	0.62382	
0.937501	0.548851	
0.996095	0.514711	
1.05469	0.439398	
1.11328	0.107949	
1.17188	-0.749823	
1.23047	-2.50584	
1.28906	-5.81363	
1.34766	-10.157	
1.40625	-12.8668	
1.46485	-11.5773	
