f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	2.31421	
0.0585938	2.01396	
0.117188	1.94157	
0.175781	1.92492	
0.234375	1.89292	
0.292969	1.85181	
0.351563	1.80653	
0.410157	1.75461	
0.46875	1.70135	
0.527344	1.66458	
0.585938	1.65606	
0.644532	1.66433	
0.703126	1.65982	
0.76172	1.60899	
0.820313	1.48476	
0.878907	1.28775	
0.937501	1.07051	
0.996095	0.880482	
1.05469	0.658146	
1.11328	0.213907	
1.17188	-0.801941	
1.23047	-2.80805	
1.28906	-4.56494	
1.34766	-2.97507	
1.40625	5.05019	
1.46485	20.9791	
