f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-0.693216	
0.0585938	-0.443097	
0.117188	-0.2725	
0.175781	-0.178057	
0.234375	-0.132466	
0.292969	-0.12872	
0.351563	-0.160552	
0.410157	-0.210614	
0.46875	-0.244423	
0.527344	-0.225388	
0.585938	-0.144053	
0.644532	-0.0301687	
0.703126	0.0648734	
0.76172	0.0971898	
0.820313	0.0525044	
0.878907	-0.034795	
0.937501	-0.0725869	
0.996095	0.0408145	
1.05469	0.350592	
1.11328	0.687824	
1.17188	0.218289	
1.23047	-2.33845	
1.28906	-5.6999	
1.34766	-3.54215	
1.40625	17.385	
1.46485	53.7298	
