f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.0564393	
0.0585938	0.521071	
0.117188	0.780781	
0.175781	0.872935	
0.234375	0.882435	
0.292969	0.847873	
0.351563	0.790931	
0.410157	0.726025	
0.46875	0.671692	
0.527344	0.649675	
0.585938	0.667117	
0.644532	0.702696	
0.703126	0.712013	
0.76172	0.64603	
0.820313	0.475117	
0.878907	0.225251	
0.937501	-0.000886043	
0.996095	-0.103371	
1.05469	-0.10127	
1.11328	-0.193759	
1.17188	-0.734055	
1.23047	-1.71775	
1.28906	-1.54696	
1.34766	-0.704362	
1.40625	-10.7708	
1.46485	-20.4834	
