f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.813114	
0.0585938	0.911973	
0.117188	1.00501	
0.175781	1.04091	
0.234375	1.03254	
0.292969	1.00329	
0.351563	0.966338	
0.410157	0.925766	
0.46875	0.888852	
0.527344	0.869869	
0.585938	0.876203	
0.644532	0.895147	
0.703126	0.896618	
0.76172	0.842728	
0.820313	0.695733	
0.878907	0.443361	
0.937501	0.145865	
0.996095	-0.0726044	
1.05469	-0.0648045	
1.11328	0.397212	
1.17188	1.67726	
1.23047	4.31527	
1.28906	8.38055	
1.34766	12.9076	
1.40625	17.9147	
1.46485	14.1121	
