f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-33.2326	
0.0585938	-18.7626	
0.117188	-6.85399	
0.175781	-1.75822	
0.234375	-0.132948	
0.292969	0.0992855	
0.351563	0.0275436	
0.410157	-0.0310181	
0.46875	-0.0815706	
0.527344	-0.111433	
0.585938	-0.072257	
0.644532	-0.000392494	
0.703126	0.0203293	
0.76172	-0.0186221	
0.820313	-0.0894327	
0.878907	-0.231628	
0.937501	-0.416794	
0.996095	-0.399547	
1.05469	-0.154881	
1.11328	-0.370332	
1.17188	-1.33891	
1.23047	-1.94958	
1.28906	-2.44541	
1.34766	-2.04743	
1.40625	0.564611	
1.46485	-6.2193	
