f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-0.137614	
0.0585938	0.337612	
0.117188	0.623109	
0.175781	0.744991	
0.234375	0.782798	
0.292969	0.772021	
0.351563	0.732684	
0.410157	0.681457	
0.46875	0.644091	
0.527344	0.650362	
0.585938	0.709622	
0.644532	0.795289	
0.703126	0.856015	
0.76172	0.841478	
0.820313	0.728021	
0.878907	0.549274	
0.937501	0.410857	
0.996095	0.412742	
1.05469	0.53569	
1.11328	0.557314	
1.17188	0.0814947	
1.23047	-0.824532	
1.28906	-0.172654	
1.34766	6.06762	
1.40625	15.8218	
1.46485	7.33987	
