f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-1.28227	
0.0585938	-1.19952	
0.117188	-1.08134	
0.175781	-0.982445	
0.234375	-0.921204	
0.292969	-0.904298	
0.351563	-0.929288	
0.410157	-0.97594	
0.46875	-1.00454	
0.527344	-0.976694	
0.585938	-0.885388	
0.644532	-0.760964	
0.703126	-0.646797	
0.76172	-0.56974	
0.820313	-0.527506	
0.878907	-0.490797	
0.937501	-0.418851	
0.996095	-0.305874	
1.05469	-0.218525	
1.11328	-0.314265	
1.17188	-0.640416	
1.23047	-0.247499	
1.28906	3.07594	
1.34766	9.15884	
1.40625	14.1068	
1.46485	4.67344	
