f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-0.53091	
0.0585938	0.248564	
0.117188	0.643164	
0.175781	0.781154	
0.234375	0.815722	
0.292969	0.796785	
0.351563	0.750395	
0.410157	0.697272	
0.46875	0.663705	
0.527344	0.676478	
0.585938	0.74143	
0.644532	0.829428	
0.703126	0.886066	
0.76172	0.85776	
0.820313	0.721466	
0.878907	0.517302	
0.937501	0.35603	
0.996095	0.336322	
1.05469	0.435631	
1.11328	0.362044	
1.17188	-0.626774	
1.23047	-3.15807	
1.28906	-5.87026	
1.34766	-5.96081	
1.40625	-3.4305	
1.46485	-1.95888	
