f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.469084	
0.0585938	0.211222	
0.117188	0.221692	
0.175781	0.292761	
0.234375	0.335766	
0.292969	0.346851	
0.351563	0.328459	
0.410157	0.289055	
0.46875	0.256055	
0.527344	0.265943	
0.585938	0.331355	
0.644532	0.424804	
0.703126	0.496947	
0.76172	0.503216	
0.820313	0.41843	
0.878907	0.260647	
0.937501	0.12259	
0.996095	0.108668	
1.05469	0.203286	
1.11328	0.194345	
1.17188	-0.389532	
1.23047	-1.97972	
1.28906	-2.93621	
1.34766	1.84816	
1.40625	12.1832	
1.46485	11.4229	
