f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.431313	
0.0585938	0.748324	
0.117188	0.940552	
0.175781	1.01513	
0.234375	1.03906	
0.292969	1.05412	
0.351563	1.08003	
0.410157	1.11603	
0.46875	1.15215	
0.527344	1.1809	
0.585938	1.1992	
0.644532	1.20602	
0.703126	1.20446	
0.76172	1.20124	
0.820313	1.19555	
0.878907	1.17209	
0.937501	1.12247	
0.996095	1.08066	
1.05469	1.12341	
1.11328	1.27933	
1.17188	1.32263	
1.23047	0.752236	
1.28906	0.0236153	
1.34766	0.0647194	
1.40625	-1.0627	
1.46485	-5.26218	
