f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.216379	
0.0585938	1.35548	
0.117188	1.95349	
0.175781	2.14829	
0.234375	2.19149	
0.292969	2.19929	
0.351563	2.22708	
0.410157	2.27986	
0.46875	2.33426	
0.527344	2.36931	
0.585938	2.38213	
0.644532	2.38222	
0.703126	2.37931	
0.76172	2.37182	
0.820313	2.33785	
0.878907	2.2494	
0.937501	2.11867	
0.996095	2.00352	
1.05469	1.92872	
1.11328	1.81088	
1.17188	1.4603	
1.23047	0.288413	
1.28906	-3.31011	
1.34766	-9.29282	
1.40625	-14.7819	
1.46485	-16.582	
