f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.912498	
0.0585938	2.0062	
0.117188	2.43486	
0.175781	2.48092	
0.234375	2.43289	
0.292969	2.38949	
0.351563	2.38307	
0.410157	2.40314	
0.46875	2.42179	
0.527344	2.42213	
0.585938	2.40723	
0.644532	2.38666	
0.703126	2.3611	
0.76172	2.31441	
0.820313	2.21301	
0.878907	2.02865	
0.937501	1.7788	
0.996095	1.49853	
1.05469	1.16816	
1.11328	0.7527	
1.17188	0.343131	
1.23047	0.257869	
1.28906	1.36811	
1.34766	3.05938	
1.40625	4.57666	
1.46485	7.31393	
