f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	1.02307	
0.0585938	2.03596	
0.117188	2.42543	
0.175781	2.45785	
0.234375	2.40377	
0.292969	2.35732	
0.351563	2.34936	
0.410157	2.36879	
0.46875	2.38692	
0.527344	2.38599	
0.585938	2.3691	
0.644532	2.34754	
0.703126	2.32474	
0.76172	2.28718	
0.820313	2.20357	
0.878907	2.04973	
0.937501	1.84861	
0.996095	1.62799	
1.05469	1.31936	
1.11328	0.763017	
1.17188	-0.123047	
1.23047	-1.1404	
1.28906	-1.44692	
1.34766	-0.149804	
1.40625	5.33234	
