f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	1.24196	
0.0585938	2.16963	
0.117188	2.52478	
0.175781	2.55172	
0.234375	2.50037	
0.292969	2.45825	
0.351563	2.45181	
0.410157	2.46813	
0.46875	2.48123	
0.527344	2.47853	
0.585938	2.46484	
0.644532	2.44675	
0.703126	2.42042	
0.76172	2.36773	
0.820313	2.25584	
0.878907	2.05582	
0.937501	1.77289	
0.996095	1.40203	
1.05469	0.842589	
1.11328	-0.0514502	
1.17188	-1.35364	
1.23047	-3.32079	
1.28906	-5.99735	
1.34766	-7.9454	
1.40625	-6.0192	
1.46485	-0.0465337	
