f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.5617	
0.0585938	1.29829	
0.117188	1.73259	
0.175781	1.89509	
0.234375	1.94079	
0.292969	1.95972	
0.351563	1.99476	
0.410157	2.04574	
0.46875	2.09132	
0.527344	2.11541	
0.585938	2.11642	
0.644532	2.10162	
0.703126	2.08228	
0.76172	2.06689	
0.820313	2.04777	
0.878907	2.00289	
0.937501	1.92445	
0.996095	1.80477	
1.05469	1.54113	
1.11328	0.911935	
1.17188	-0.143543	
1.23047	-1.20816	
1.28906	-1.37041	
1.34766	-2.0298	
1.40625	-4.68151	
1.46485	-6.20608	
