f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.913449	
0.0585938	1.40836	
0.117188	1.69319	
0.175781	1.80065	
0.234375	1.83807	
0.292969	1.8636	
0.351563	1.90216	
0.410157	1.95204	
0.46875	2.00234	
0.527344	2.04807	
0.585938	2.08887	
0.644532	2.12313	
0.703126	2.15095	
0.76172	2.17143	
0.820313	2.16283	
0.878907	2.07669	
0.937501	1.8895	
0.996095	1.66759	
1.05469	1.5574	
1.11328	1.70535	
1.17188	1.97198	
1.23047	1.38403	
1.28906	-0.887375	
1.34766	-3.99276	
1.40625	-7.10644	
1.46485	-9.01443	
