f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-1.55769	
0.0585938	-1.08924	
0.117188	-0.785209	
0.175781	-0.633098	
0.234375	-0.554922	
0.292969	-0.510408	
0.351563	-0.476023	
0.410157	-0.440397	
0.46875	-0.399367	
0.527344	-0.352584	
0.585938	-0.302403	
0.644532	-0.250191	
0.703126	-0.187984	
0.76172	-0.0955571	
0.820313	0.0451312	
0.878907	0.223952	
0.937501	0.395119	
0.996095	0.509062	
1.05469	0.541845	
1.11328	0.382377	
1.17188	-0.410864	
1.23047	-2.48438	
1.28906	-5.77369	
1.34766	-9.22846	
1.40625	-11.0791	
1.46485	-8.18342	
