f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-2.05798	
0.0585938	-1.33807	
0.117188	-0.942733	
0.175781	-0.775796	
0.234375	-0.698463	
0.292969	-0.658379	
0.351563	-0.627472	
0.410157	-0.591743	
0.46875	-0.547	
0.527344	-0.495323	
0.585938	-0.441797	
0.644532	-0.390938	
0.703126	-0.342471	
0.76172	-0.290701	
0.820313	-0.2337	
0.878907	-0.187311	
0.937501	-0.177988	
0.996095	-0.196605	
1.05469	-0.164773	
1.11328	-0.00468444	
1.17188	0.240299	
1.23047	0.50765	
1.28906	0.545736	
1.34766	-2.15427	
1.40625	-10.4837	
