f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.167944	
0.0585938	0.874899	
0.117188	1.20631	
0.175781	1.29403	
0.234375	1.30284	
0.292969	1.2958	
0.351563	1.29712	
0.410157	1.30599	
0.46875	1.3132	
0.527344	1.31586	
0.585938	1.31757	
0.644532	1.31964	
0.703126	1.31711	
0.76172	1.29557	
0.820313	1.22555	
0.878907	1.07648	
0.937501	0.860999	
0.996095	0.635576	
1.05469	0.448122	
1.11328	0.399178	
1.17188	0.917333	
1.23047	2.91878	
1.28906	6.92805	
1.34766	10.0166	
1.40625	6.50185	
1.46485	-1.76177	
