f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	1.35642	
0.0585938	1.83215	
0.117188	1.97189	
0.175781	1.95188	
0.234375	1.91312	
0.292969	1.89457	
0.351563	1.89968	
0.410157	1.9144	
0.46875	1.92634	
0.527344	1.93695	
0.585938	1.95327	
0.644532	1.97324	
0.703126	1.98412	
0.76172	1.96718	
0.820313	1.89754	
0.878907	1.75696	
0.937501	1.56768	
0.996095	1.37529	
1.05469	1.17912	
1.11328	0.923479	
1.17188	0.513379	
1.23047	-0.204421	
1.28906	-1.24234	
1.34766	-3.25207	
1.40625	-5.73817	
1.46485	-8.62621	
