f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-0.750189	
0.0585938	-0.740625	
0.117188	-0.656488	
0.175781	-0.574877	
0.234375	-0.513793	
0.292969	-0.466979	
0.351563	-0.429312	
0.410157	-0.396423	
0.46875	-0.360152	
0.527344	-0.311423	
0.585938	-0.249216	
0.644532	-0.180844	
0.703126	-0.110156	
0.76172	-0.0311734	
0.820313	0.0586854	
0.878907	0.139189	
0.937501	0.176156	
0.996095	0.15974	
1.05469	0.124057	
1.11328	0.116826	
1.17188	0.128628	
1.23047	-0.118615	
1.28906	-1.44698	
1.34766	-3.55859	
1.40625	-7.5762	
1.46485	-15.7671	
