f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-0.339227	
0.0585938	0.591487	
0.117188	1.04436	
0.175781	1.17609	
0.234375	1.19446	
0.292969	1.1824	
0.351563	1.17934	
0.410157	1.19245	
0.46875	1.20938	
0.527344	1.2161	
0.585938	1.20781	
0.644532	1.18788	
0.703126	1.16164	
0.76172	1.12853	
0.820313	1.0739	
0.878907	0.973877	
0.937501	0.822899	
0.996095	0.647665	
1.05469	0.46592	
1.11328	0.198314	
1.17188	-0.350925	
1.23047	-1.45498	
1.28906	-3.69649	
1.34766	-8.10244	
1.40625	-13.2079	
1.46485	-14.5376	
