f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-0.332144	
0.0585938	0.459174	
0.117188	0.850838	
0.175781	0.977859	
0.234375	1.01148	
0.292969	1.0177	
0.351563	1.02889	
0.410157	1.05253	
0.46875	1.0788	
0.527344	1.09393	
0.585938	1.09098	
0.644532	1.0728	
0.703126	1.04931	
0.76172	1.02993	
0.820313	1.01215	
0.878907	0.980181	
0.937501	0.931243	
0.996095	0.918898	
1.05469	1.07228	
1.11328	1.50688	
1.17188	2.11059	
1.23047	2.48741	
1.28906	2.05645	
1.34766	-0.214629	
1.40625	-5.14081	
1.46485	-9.46871	
