f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-0.409788	
0.0585938	0.742119	
0.117188	1.29622	
0.175781	1.4598	
0.234375	1.49196	
0.292969	1.48988	
0.351563	1.49873	
0.410157	1.52653	
0.46875	1.55794	
0.527344	1.57515	
0.585938	1.57187	
0.644532	1.55257	
0.703126	1.52569	
0.76172	1.4974	
0.820313	1.46522	
0.878907	1.41528	
0.937501	1.32566	
0.996095	1.16387	
1.05469	0.875162	
1.11328	0.322898	
1.17188	-0.744411	
1.23047	-2.36834	
1.28906	-3.39613	
1.34766	-2.61949	
1.40625	-1.80651	
1.46485	-3.27091	
