f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.584158	
0.0585938	1.28642	
0.117188	1.69358	
0.175781	1.8403	
0.234375	1.87541	
0.292969	1.88383	
0.351563	1.90587	
0.410157	1.94163	
0.46875	1.97169	
0.527344	1.98169	
0.585938	1.97078	
0.644532	1.94653	
0.703126	1.9217	
0.76172	1.91137	
0.820313	1.925	
0.878907	1.96569	
0.937501	2.0358	
0.996095	2.09257	
1.05469	1.95607	
1.11328	1.31195	
1.17188	-0.0792607	
1.23047	-2.58733	
1.28906	-6.9913	
1.34766	-11.8883	
1.40625	-10.6758	
1.46485	9.81061	
