f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.0985456	
0.0585938	0.702614	
0.117188	0.980544	
0.175781	1.04543	
0.234375	1.03755	
0.292969	1.01445	
0.351563	1.00336	
0.410157	1.00753	
0.46875	1.01552	
0.527344	1.01515	
0.585938	1.0016	
0.644532	0.976251	
0.703126	0.941818	
0.76172	0.897286	
0.820313	0.833899	
0.878907	0.742687	
0.937501	0.638201	
0.996095	0.565801	
1.05469	0.577738	
1.11328	0.697257	
1.17188	0.95944	
1.23047	1.46838	
1.28906	1.58178	
1.34766	-1.47681	
1.40625	-7.42975	
1.46485	-13.8465	
