f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-0.50397	
0.0585938	-0.557551	
0.117188	-0.505654	
0.175781	-0.43652	
0.234375	-0.380974	
0.292969	-0.337209	
0.351563	-0.301463	
0.410157	-0.269285	
0.46875	-0.23306	
0.527344	-0.18594	
0.585938	-0.129405	
0.644532	-0.0707166	
0.703126	-0.00967365	
0.76172	0.0656131	
0.820313	0.16028	
0.878907	0.248982	
0.937501	0.288415	
0.996095	0.270113	
1.05469	0.25289	
1.11328	0.325354	
1.17188	0.655932	
1.23047	1.78571	
1.28906	3.28526	
1.34766	1.84592	
1.40625	-2.43194	
1.46485	-10.1227	
