f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-0.102551	
0.0585938	0.272646	
0.117188	0.563083	
0.175781	0.703079	
0.234375	0.75737	
0.292969	0.787157	
0.351563	0.825384	
0.410157	0.874204	
0.46875	0.91969	
0.527344	0.949588	
0.585938	0.960312	
0.644532	0.956816	
0.703126	0.953621	
0.76172	0.967807	
0.820313	0.997951	
0.878907	1.01329	
0.937501	0.985824	
0.996095	0.927826	
1.05469	0.842895	
1.11328	0.589223	
1.17188	-0.269272	
1.23047	-2.41228	
1.28906	-5.47403	
1.34766	-8.33495	
1.40625	-10.7878	
1.46485	-9.02367	
