# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-07-03T18:02:08
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-26.83333237
0.00732601	-28.67282237
0.01465201	-22.56236946
0.02197802	-19.82074937
0.02930403	-25.25325903
0.03663004	-23.78267174
0.04395604	-15.75123201
0.05128205	-11.93802684
0.05860806	-13.17113202
0.06593407	-12.25209173
0.07326007	-7.16027433
0.08058608	-8.72208343
0.08791209	-22.26783233
0.09523810	-8.50273512
0.10256410	-7.80389843
0.10989011	-16.88234662
0.11721612	-11.40804907
0.12454213	-8.11964952
0.13186813	-11.72622552
0.13919414	-12.59276727
0.14652015	-8.13746938
0.15384616	-8.67301088
0.16117216	-10.45293146
0.16849817	-5.84616599
0.17582418	-4.59438375
0.18315018	-9.66810300
0.19047619	-9.31797066
0.19780220	-4.61054755
0.20512821	-7.96813674
0.21245421	-12.05318070
0.21978022	-4.76970033
0.22710623	-5.60844770
0.23443224	-10.08057892
0.24175824	-5.67455877
0.24908425	-4.25413498
0.25641026	-6.33793741
0.26373627	-5.45874190
0.27106227	-2.55958527
0.27838828	-2.42911768
0.28571429	-3.28970848
0.29304030	-1.54703023
0.30036630	-0.35324346
0.30769231	-1.24463730
0.31501832	-1.45882218
0.32234433	0.00000000
0.32967033	-0.16468685
0.33699634	-1.31431952
0.34432235	-1.05735008
0.35164835	-1.35219990
0.35897436	-2.59112902
0.36630037	-2.91246549
0.37362638	-3.45848426
0.38095238	-4.39628046
0.38827839	-4.51400741
0.39560440	-4.69394307
0.40293041	-5.31145468
0.41025641	-5.60070875
0.41758242	-5.42252854
0.42490843	-5.61918579
0.43223444	-5.92815884
0.43956044	-6.14812693
0.44688645	-6.67957082
0.45421246	-6.93018382
0.46153847	-7.33488124
0.46886447	-8.15361687
0.47619048	-8.45505978
0.48351649	-8.67119105
0.49084250	-9.17243694
0.49816850	-9.65004333
0.50549451	-9.54594577
0.51282052	-9.55847951
0.52014652	-9.77891368
0.52747253	-9.46675083
0.53479854	-9.51612829
0.54212455	-9.05224786
0.54945055	-10.16468450
0.55677656	-16.19033610
0.56410257	-10.76528325
0.57142858	-7.41787280
0.57875458	-7.51843992
0.58608059	-7.11516092
0.59340660	-6.62200146
0.60073261	-6.96764986
0.60805861	-6.71692764
0.61538462	-6.72441247
0.62271063	-7.19786234
0.63003664	-6.96156125
0.63736264	-7.04924668
0.64468865	-7.62474993
0.65201466	-7.69031437
0.65934067	-8.02614572
0.66666667	-8.64212463
0.67399268	-8.94683260
0.68131869	-9.48146008
0.68864470	-10.04072334
0.69597070	-10.57199624
0.70329671	-11.33262122
0.71062272	-11.95330473
0.71794872	-12.52344717
0.72527473	-13.44173520
0.73260074	-14.20045654
0.73992675	-14.77887110
0.74725275	-17.74928692
0.75457876	-20.87386714
0.76190477	-17.32288688
0.76923078	-16.86077131
0.77655678	-17.46373203
0.78388279	-17.32239698
0.79120880	-17.85512690
0.79853481	-18.00894532
0.80586081	-18.28134595
0.81318682	-18.61817408
0.82051283	-18.64368284
0.82783884	-18.95491190
0.83516484	-19.05125409
0.84249085	-19.39056768
0.84981686	-19.72847462
0.85714287	-19.92124687
0.86446887	-20.39699021
0.87179488	-20.47749405
0.87912089	-20.65990933
0.88644689	-21.06288224
0.89377290	-21.16361037
0.90109891	-21.47270063
0.90842492	-21.85003476
0.91575092	-22.10150118
0.92307693	-22.53117256
0.93040294	-22.71513802
0.93772895	-22.97179860
0.94505495	-23.68429375
0.95238096	-23.89985297
0.95970697	-24.47370006
0.96703298	-25.61245800
0.97435898	-25.74207902
0.98168499	-27.42855328
0.98901100	-30.54305298
0.99633701	-28.53057234
1.00366301	-27.76624933
1.01098902	-28.58481819
1.01831503	-28.94011345
1.02564104	-29.47124801
1.03296704	-30.08695488
1.04029305	-30.79330357
1.04761906	-31.43194111
1.05494506	-32.06637527
1.06227107	-32.77759190
1.06959708	-33.23724957
1.07692309	-34.26470336
1.08424909	-35.90714113
1.09157510	-40.50342681
1.09890111	-55.30733447
1.10622712	-43.70564141
1.11355312	-45.06541468
1.12087913	-40.58239515
1.12820514	-37.92209801
1.13553115	-38.47123779
1.14285715	-39.37090101
1.15018316	-42.36414371
1.15750917	-49.58757500
1.16483518	-66.45748481
1.17216118	-47.06639707
1.17948719	-41.69783058
1.18681320	-41.55196176
1.19413921	-41.69558309
1.20146521	-43.24204032
1.20879122	-51.82168861
1.21611723	-45.15236712
1.22344323	-45.21423120
1.23076924	-52.43107899
1.23809525	-45.25891050
1.24542126	-44.15490544
1.25274726	-45.02202979
1.26007327	-44.74933873
1.26739928	-45.46067084
1.27472529	-45.68401738
1.28205129	-45.97868627
1.28937730	-46.68111079
1.29670331	-47.40494824
1.30402932	-48.27383148
1.31135532	-47.98596785
1.31868133	-48.88892645
1.32600734	-50.37941928
1.33333335	-50.09992133
1.34065935	-50.34415289
1.34798536	-50.58168044
1.35531137	-51.30980881
1.36263738	-52.13221247
1.36996338	-51.76537538
1.37728939	-52.92438718
1.38461540	-53.97756958
1.39194140	-54.30290836
1.39926741	-57.10490560
1.40659342	-62.77342737
1.41391943	-75.52367529
1.42124543	-60.69019079
1.42857144	-58.51553911
1.43589745	-59.41188183
1.44322346	-58.59266831
1.45054946	-59.20453030
1.45787547	-59.13907587
1.46520148	-59.40662687
1.47252749	-60.88873743
1.47985349	-59.38324001
1.48717950	-60.62913521
1.49450551	-60.21010540
1.50183152	-59.36463309
1.50915752	-63.50416534
1.51648353	-64.46840535
1.52380954	-62.63583004
1.53113555	-64.99606886
1.53846155	-64.59129600
1.54578756	-63.57020319
1.55311357	-67.10246808
1.56043957	-65.78839014
1.56776558	-64.90290977
1.57509159	-68.38617646
1.58241760	-66.99549562
1.58974360	-67.15609921
1.59706961	-72.65772630
1.60439562	-76.51262513
1.61172163	-69.50315885
1.61904763	-67.68545722
1.62637364	-69.28805825
1.63369965	-68.76560966
1.64102566	-68.38336400
1.64835166	-74.86990186
1.65567767	-78.60805508
1.66300368	-73.98637046
1.67032969	-78.47358886
1.67765569	-70.65653210
1.68498170	-72.43956888
1.69230771	-88.99698035
1.69963372	-73.20092222
1.70695972	-74.58975121
1.71428573	-81.53279022
1.72161174	-77.91101938
1.72893774	-74.08541102
1.73626375	-73.38064888
1.74358976	-75.31280018
1.75091577	-80.72861654
1.75824177	-88.15643267
1.76556778	-75.60042401
1.77289379	-74.16693609
1.78021980	-78.01559283
1.78754580	-79.07395424
1.79487181	-78.98600348
1.80219782	-80.19285819
1.80952383	-70.97341717
1.81684983	-70.77721197
