38.5066	45.1858	52.6223	60.3153	67.9181	75.4081	82.9268	90.5821	98.5823	107.293	116.672	125.657	133.344	140.513	148.043	155.645	162.736	168.895	174.502	181.74	193.002	208.959		
39.7673	46.3793	53.81	61.6293	69.4728	77.1436	84.5727	91.7858	99.0418	106.802	115.231	123.72	131.619	139.31	147.482	156.341	165.587	173.52	178.978	184.736	192.932	202.126		
40.5134	46.9866	54.311	62.1276	70.0916	77.9347	85.4836	92.7157	99.8929	107.477	115.628	123.788	131.362	138.684	146.457	155.091	164.432	172.617	177.709	180.857	182.018	178.942
35.5583	43.1209	51.8047	60.7744	69.5323	78.7521	89.859	103.82	119.533	129.494	127.036	121.565	119.376	121.17	126.971	138.105	158.245	197.509	256.451	196.141	177.764	166.388		
36.7843	43.7152	51.4324	59.1986	66.5901	73.9469	81.9411	90.9155	100.92	111.904	122.866	130.851	134.909	138.305	143.434	151.337	162.766	176.219	187.89	197.721	205.894	204.836		
36.7843	43.7152	51.4324	59.1986	66.5901	73.9469	81.9411	90.9155	100.92	111.904	122.866	130.851	134.909	138.305	143.434	151.337	162.766	176.219	187.89	197.721	205.894	204.836		
38.3678	45.0677	52.5904	60.3387	67.8544	75.1349	82.4727	90.1034	98.2524	107.222	116.849	125.858	133.23	139.909	146.962	154.392	161.666	167.323	171.42	176.761	184.809	196.748		
40.1596	46.6995	54.1765	62.1252	70.0616	77.7065	85.0495	92.2356	99.5626	107.423	115.863	124.211	131.895	139.352	147.217	155.836	165.11	172.692	176.945	181.5	189.086	196.443		
39.2585	46.4256	54.2809	62.0347	69.2964	76.3845	83.7077	91.232	98.8815	107.006	115.883	124.935	133.465	141.698	149.584	156.715	163.422	168.996	173.917	181.55	192.796	205.809		
44.0815	50.229	57.2036	64.6109	72.0181	79.1335	86.0252	93.1326	101.064	110.316	120.936	132.291	143.346	153.295	162.127	170.919	180.071	187.704	192.97	196.012	197.445	201.446		
42.828	48.7503	55.515	62.8175	70.3328	77.7594	84.9578	92.1112	99.6997	108.204	117.677	127.524	137.024	146.142	155.591	166.568	179.765	192.499	198.301	198.319	203.548	229.807		
41.2874	47.067	53.7039	60.9273	68.4515	75.9718	83.2732	90.446	97.9395	106.261	115.466	124.845	133.538	141.588	149.939	159.759	170.921	180.157	185.576	190.894	201.721	226.798		
40.1872	45.8777	52.4383	59.6234	67.1722	74.7802	82.1962	89.4679	97.0296	105.394	114.603	123.908	132.432	140.219	148.147	157.436	168.682	179.667	186.337	189.101	192.786	200.404		
44.9927	51.2982	58.3979	65.9413	73.5806	81.0714	88.413	95.909	104.081	113.411	123.939	135.066	146.069	156.659	166.831	176.811	185.355	189.938	192.867	195.886	197.386	196.81		
43.9184	49.9364	56.7618	64.1125	71.736	79.3974	86.9323	94.4125	102.211	110.752	120.088	129.749	139.289	148.824	158.905	170.239	182.092	191.254	197.273	201.186	202.998	204.76		
42.4958	48.2625	54.8501	62.0233	69.5815	77.2904	84.8964	92.3438	99.9473	108.178	117.16	126.386	135.235	143.76	152.651	162.827	174.215	184.45	192.083	198.036	203.505	211.539		
45.5999	52.1515	59.5164	67.2535	74.9441	82.3837	89.6943	97.2343	105.486	114.937	125.779	137.564	149.386	160.534	170.967	181.458	190.524	193.41	193.622	194.791	195.905	198.428		
44.1598	50.2755	57.1964	64.5698	72.1028	79.6328	87.1352	94.7195	102.667	111.342	120.844	130.682	140.189	149.473	159.63	172.246	187.102	197.798	201.278	203.133	207.177	218.745		
42.6519	48.4487	55.0551	62.175	69.5811	77.1172	84.6657	92.2072	99.9565	108.304	117.423	126.857	135.847	144.292	153.027	163.436	176.058	187.379	192.612	194.031	196.699	206.527		
41.9718	47.9054	54.8836	62.4942	70.2854	77.9763	85.5302	93.0475	100.777	109.158	118.467	128.183	137.201	145.25	153.215	162.327	172.994	182.628	189.478	197.616	211.704	241.862		
44.8694	51.5806	59.382	67.7336	75.9604	83.6785	91.0772	98.631	106.825	116.139	126.856	138.631	150.578	162.004	172.586	182.643	191.718	195.248	194.304	193.988	195.124	197.694		
44.2592	51.5973	60.161	69.0754	77.222	84.2333	90.8013	97.7354	105.539	114.65	125.33	137.209	149.555	162.087	174.722	187.669	198.921	200.251	196.251	193.668	192.123	195.888		
43.211	50.0435	58.0299	66.4185	74.3303	81.489	88.3674	95.4934	103.186	111.773	121.438	131.671	141.571	151.072	160.984	172.336	184.285	190.892	192.019	193.153	195.851	205.603		
41.9718	48.4866	56.1104	64.1502	71.8358	78.9297	85.81	92.8984	100.484	108.926	118.448	128.529	138.203	147.363	156.709	166.885	177.244	184.435	188.321	193.192	202.384	217.479
100.105	110.331	121.582	132.104	138.535	139.172	136.944	135.048	134.574	135.403	137.043	138.942	140.755	142.7	145.407	149.293	154.156	159.23	163.4	165.785	167.084	169.655		
125.268	139.423	154.192	165.612	169.6	169.21	169.095	170.577	173.649	178.284	184.584	192.734	202.747	214.091	226.182	239.03	251.427	257.114	249.328	238.692	232.847	229.129		
149.207	166.221	182.028	191.586	195.274	198.308	203.048	210.009	220.504	235.738	252.674	263.505	271.4	280.113	284.757	286.359	291.639	295.148	287.524	264.823	241.859	227.652		
169.384	187.514	203.006	212.617	219.142	227.477	240.657	259.088	281.693	302.681	294.742	278.921	270.254	267.773	269.873	276.067	290.833	295.66	267.32	254.114	249.756	242.342		
187.717	206.812	225.117	240.745	252.052	263.071	286.069	322.718	301.275	293.328	294.366	292.924	286.872	281.525	280.892	282.959	279.249	267.122	254.395	247.71	253.856	257.782		
97.5608	107.609	118.45	128.013	133.549	134.345	132.95	131.915	132.054	133.079	134.448	135.822	137.179	138.889	141.502	145.281	149.797	154.018	157.504	161.243	166.612	174.073		
123.252	136.989	151.133	162.033	166.512	166.584	166.274	167.472	170.584	175.558	182.045	189.456	197.549	206.855	217.923	230.552	244.515	254.321	241.76	223.26	212.689	212.052		
147.148	163.804	180.511	192.877	199.259	202.471	204.562	207.015	212.014	221.425	236.338	255.17	267.38	269.734	271.007	264.754	249.782	237.443	233.648	239.882	255.22	262.592		
168.262	185.74	202.669	216.112	227.241	240.374	257.756	271.664	268.785	263.059	261.471	261.121	262.8	273.903	310.291	287.741	261.959	256.827	256.348	252.751	250.595	246.854		
186.921	205.799	224.723	241.283	255.111	268.794	286.264	308.562	312.066	306.702	327.003	310.464	271.671	254.018	246.811	247.965	257.927	271.809	269.374	252.796	234.969	218.646		
95.542	105.893	117.189	126.957	132.107	132.176	130.051	128.25	127.628	128.174	129.539	131.171	132.6	134.01	136.208	139.823	144.676	150.015	155.495	161.452	168.669	178.125		
121.35	135.146	149.279	159.463	162.972	162.917	163.118	164.627	167.295	171.295	177.433	186.621	198.129	206.775	210.747	218.813	236.288	257.02	250.084	231.709	217.555	207.031		
145.01	160.818	176.085	186.519	191.662	195.147	199.526	205.734	214.809	227.603	243.104	259.949	287.28	321.399	269.939	250.335	244.196	251.922	286.282	284.826	257.87	266.904		
166.348	182.81	199.631	214.345	225.831	235.219	245.154	258.304	277.075	298.72	292.009	275.699	270.791	281.757	328.397	290.908	267.728	265.254	269.305	267.232	258.339	247.134		
186.902	205.429	225.752	247.097	267.515	284.01	300.126	319.691	312.065	299.796	301.539	306.396	289.468	275.384	270.475	274.713	291.169	308.933	271.739	235.099	211.592	199.877		
92.9834	103.255	114.613	124.469	129.569	129.505	127.405	125.855	125.636	126.568	128.101	129.601	130.7	131.695	133.438	136.647	141.224	146.145	150.36	153.48	155.661	158.091		
118.531	132.263	146.637	156.997	160.097	159.31	158.921	160.218	163.138	167.626	173.931	182.511	193.526	205.568	215.371	222.739	230.847	239.57	242.135	232.499	221.134	213.385		
142.515	158.233	173.807	184.269	188.808	191.337	194.25	198.084	203.49	211.133	220.746	231.578	245.735	270.167	309.967	280.627	260.826	258.329	272.764	275.008	243.096	224.344		
166.546	182.168	198.741	213.64	225.917	237.591	252.14	270.405	277.607	268.274	261.128	258.12	258.309	262.37	269.988	281.574	304.802	353.685	295.362	276.937	279.296	236.5		
186.406	203.726	222.157	240.368	257.188	273.115	292.399	314.984	310.845	301.604	298.912	292.125	282.353	277.791	280.777	296.555	342.135	308.772	282.525	258.122	238.806	228.739		
89.848	99.6969	110.782	120.662	126.103	126.395	124.435	122.782	122.244	122.76	123.989	125.446	126.686	127.755	129.279	131.962	135.99	140.583	144.226	145.935	146.289	146.952		
115.172	128.571	143.196	154.644	158.664	158.002	157.547	158.762	161.204	164.503	169.035	175.527	184.171	193.918	202.977	211.311	220.54	230.629	238.292	240.691	252.22	263.198		
140.164	156.134	173.09	185.341	190.22	192.286	195.077	199.821	207.578	219.591	235.649	248.911	254.977	261.989	265.932	259.284	252.8	254.65	268.732	303.713	308.237	274.849		
164.266	180.19	196.494	209.233	218.76	228.437	238.288	247.472	258.729	277.178	312.763	326.796	301.489	297.36	297.047	287.68	273.766	263.798	259.045	263.575	311.582	255.272		
262.204	303.038	332.104	367.974	421.618	494.367	393.757	356.177	335.38	321.676	307.788	298.169	300.47	322.073	365.354	306.593	291.106	298.008	290.522	263.054	247.854	247.885		
87.0937	96.791	108.009	118.415	124.449	124.934	122.848	121.013	120.362	120.838	122.027	123.342	124.276	124.903	125.927	128.089	131.6	135.844	139.648	142.137	143.343	143.977		
112.48	125.685	140.738	153.241	157.673	156.485	155.276	155.811	157.876	161.227	166.114	172.922	181.552	190.917	199.155	206.445	215.767	230.048	252.801	242.093	211.256	191.743		
137.612	153.257	170.265	182.013	185.393	186.434	188.39	191.532	196.423	204.11	215.31	229.193	242.731	255.048	269.911	291.925	325.996	302.156	267.82	253.983	262.806	310.794		
162.773	178.544	193.617	203.144	209.033	216.637	227.569	240.999	253.177	256.192	252.771	252.093	256.219	262.761	268.17	270.614	273.298	279.176	273.129	255.059	239.355	233.988		
198.531	200.272	206.872	215.257	220.848	221.1	219.167	219.232	222.635	227.371	229.411	229.954	234.685	247.384	265.144	271.755	278.561	276.768	250.433	225.15	206.888	197.146
85.8723	95.7736	107.378	118.188	124.069	123.816	120.949	118.441	117.224	117.293	118.37	119.988	121.499	122.569	123.575	125.286	128.163	131.754	134.989	137.422	140.02	144.802		
110.643	124.388	140.294	153.013	155.734	153.142	151.392	151.552	153.124	155.693	159.155	163.639	169.533	177.475	187.716	199.605	212.765	228.149	245.646	262.549	291.09	321.399		
110.643	124.388	140.294	153.013	155.734	153.142	151.392	151.552	153.124	155.693	159.155	163.639	169.533	177.475	187.716	199.605	212.765	228.149	245.646	262.549	291.09	321.399		
160.992	177.852	193.003	200.929	204.422	209.894	220.686	237.54	256.608	276.344	316.963	284.239	259.974	252.705	252.246	253.759	255.035	252.518	243.413	232.469	226.029	230.83		
176.149	179.306	187.424	198.958	209.631	213.767	211.831	209.212	208.928	211.6	216.723	223.103	229.672	236.485	243.004	242.973	235.95	230.253	226.187	217.28	203.241	192.739		
85.741	96.3415	108.521	119.134	123.473	121.654	118.188	115.603	114.379	114.39	115.343	116.687	117.762	118.442	119.286	120.963	123.774	127.441	131.21	134.68	138.656	144.57		
110.786	125.54	142.008	152.954	152.449	148.454	146.653	147.472	149.95	153.371	157.765	163.401	170.263	178.245	186.648	193.302	196.986	199.783	204.404	209.773	212.996	216.819		
135.901	153.325	170.468	178.101	177.605	177.238	179.36	184.585	193.217	205.204	220.042	234.896	245.745	256.275	273.748	305.286	315.593	281.199	262.516	247.729	231.204	209.238		
158.478	163.535	173.374	186.957	200.378	207.106	205.272	201.002	199.23	201.802	209.361	221.963	238.103	251.069	257.668	261.663	252.081	236.19	228.958	228.129	219.318	201.625		
138.358	154.22	170.123	181.517	186.534	188.267	189.217	190.883	195.039	203.049	215.031	227.947	237.125	247.103	265.08	281.084	271.539	262.081	271.679	268.181	232.769	216.107		
180.323	198.289	214.137	225.102	233.968	246.713	271.397	326.247	288.374	271.2	273.069	288.617	299.487	295.236	297.35	309.105	312.36	283.195	270.264	275.316	295.766	338.156		
118.788	126.779	141.657	164.882	197.676	230.046	227.986	216.606	207.312	198.974	196.115	203.108	221.269	245.684	248.525	234.425	231.351	253.443	251.726	219.306	210.968	210.016		
138.423	153.616	168.162	177.17	180.357	181.977	184.432	188.081	193.498	201.626	212.428	223.502	233.692	249.851	288.689	296.693	263.162	255.494	254.621	236.805	216.959	205.878		
160.961	176.694	192.139	204.421	213.632	222.249	231.977	241.772	249.276	255.115	260.707	258.343	249.211	245.388	248.438	255.373	263.502	274.571	294.692	337.469	297.613	257.64		
164.191	168.863	178.236	191.452	204.453	210.6	208.528	204.407	203.004	205.991	213.257	223.434	235.122	245.897	254.776	264.85	260.193	244.996	237.137	228.786	212.416	196.917		
255.826	297.619	331.093	353.054	354.842	360.641	359.477	346.772	324.656	305.183	290.921	284.047	289.596	320.095	319.179	285.736	271.406	261.538	253.396	241.035	223.243	209.369		
135.632	151.243	167.971	179.157	181.766	181.951	183.313	186.319	191.444	199.568	211.014	224.359	238.376	258.214	308.658	283.395	250.722	236.685	227.249	220.365	219.434	224.654		
205.309	207.284	213.512	221.274	225.861	225.152	222.753	222.655	225.89	229.609	228.41	224.605	224.648	231.007	242.979	258.597	264.308	247.618	235.446	225.163	216.006	210.583		
205.313	206.88	212.939	220.415	224.722	224.028	221.812	221.879	225.225	229.259	229.412	227.766	230.007	237.693	245.445	247.359	247.517	244.946	243.674	241.157	239.169	229.504		
135.525	152.465	169.038	175.998	174.816	174.132	176.339	181.358	188.865	198.886	211.847	227.447	244.552	266.545	296.978	270.833	249.384	237.285	227.123	217.712	214.177	223.459


