f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.234375	10.9354	
0.292969	11.0469	
0.351563	11.9064	
0.410157	13.4579	
0.46875	15.3748	
0.527344	17.0838	
0.585938	18.2896	
0.644532	19.5199	
0.703126	21.4205	
0.76172	24.0872	
0.820313	27.166	
0.878907	29.9985	
0.937501	32.1441	
0.996095	34.0055	
1.05469	36.3007	
