f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.234375	11.0053	
0.292969	10.9833	
0.351563	11.7329	
0.410157	13.2135	
0.46875	15.1243	
0.527344	16.91	
0.585938	18.2097	
0.644532	19.4272	
0.703126	21.1661	
0.76172	23.5327	
0.820313	26.1622	
0.878907	28.4189	
0.937501	30.0218	
0.996095	31.504	
1.05469	33.5603	
