f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	20.4139	
0.109863	24.8388	
0.117188	29.0686	
0.124512	32.8726	
0.131836	36.0779	
0.13916	38.6155	
0.146485	40.5239	
0.153809	41.9103	
0.161133	42.8951	
0.168457	43.569	
0.175781	43.9744	
0.183106	44.106	
0.19043	43.9259	
0.197754	43.3835	
0.205078	42.4403	
0.212403	41.0886	
0.219727	39.3608	
0.227051	37.3262	
0.234375	35.0803	
0.241699	32.7357	
0.249024	30.4153	
0.256348	28.2448	
0.263672	26.3412	
0.270996	24.7967	
0.278321	23.6658	
0.285645	22.962	
0.292969	22.6632	
0.300293	22.7258	
0.307617	23.0974	
0.314942	23.7276	
0.322266	24.5734	
0.32959	25.5993	
0.336914	26.7756	
0.344239	28.075	
0.351563	29.4685	
0.358887	30.9233	
0.366211	32.4014	
0.373536	33.8624	
0.38086	35.2705	
0.388184	36.6051	
0.395508	37.8725	
0.402832	39.1091	
0.410157	40.3739	
0.417481	41.7314	
0.424805	43.2302	
0.432129	44.8886	
0.439454	46.6876	
0.446778	48.5742	
0.454102	50.4672	
0.461426	52.2635	
0.46875	53.8439	
0.476075	55.0814	
0.483399	55.8579	
0.490723	56.0863	
0.498047	55.731	
0.505372	54.8105	
0.512696	53.3781	
0.52002	51.491	
0.527344	49.1864	
0.534669	46.4863	
0.541993	43.4447	
0.549317	40.225	
0.556641	37.1391	
0.563965	34.5545	
0.57129	32.7046	
0.578614	31.5938	
0.585938	31.0751	
0.593262	30.98	
0.600587	31.1876	
0.607911	31.6305	
0.615235	32.2753	
0.622559	33.1002	
0.629883	34.0808	
0.637208	35.1854	
0.644532	36.3792	
0.651856	37.6318	
0.65918	38.9225	
0.666505	40.2422	
0.673829	41.5891	
0.681153	42.9646	
0.688477	44.3692	
0.695801	45.803	
0.703126	47.2684	
0.71045	48.7741	
0.717774	50.3358	
0.725098	51.9714	
0.732423	53.6876	
0.739747	55.459	
0.747071	57.2082	
0.754395	58.8071	
0.76172	60.1194	
0.769044	61.0649	
0.776368	61.6531	
0.783692	61.9563	
0.791016	62.0581	
0.798341	62.0185	
0.805665	61.8683	
0.812989	61.62	
0.820313	61.2822	
0.827638	60.8702	
0.834962	60.4093	
0.842286	59.9299	
0.84961	59.4603	
0.856934	59.0213	
0.864259	58.6257	
0.871583	58.2821	
0.878907	58.0005	
0.886231	57.7959	
0.893556	57.6892	
0.90088	57.7041	
0.908204	57.8626	
0.915528	58.1794	
0.922852	58.6585	
0.930177	59.2934	
0.937501	60.0705	
0.944825	60.9754	
0.952149	61.9975	
0.959474	63.1323	
0.966798	64.3771	
0.974122	65.7224	
0.981446	67.1422	
0.988771	68.5893	
0.996095	70.0038	
1.00342	71.3327	
1.01074	72.5479	
1.01807	73.6499	
1.02539	74.6582	
1.03272	75.5976	
1.04004	76.4905	
1.04736	77.357	
1.05469	78.2209	
1.06201	79.1192	
1.06934	80.1153	
1.07666	81.3177	
1.08399	82.9009	
1.09131	85.0817	
1.09863	87.8785	
