f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	17.1311	
0.109863	20.5876	
0.117188	24.1147	
0.124512	27.6105	
0.131836	30.9715	
0.13916	34.1004	
0.146485	36.9092	
0.153809	39.3173	
0.161133	41.2464	
0.168457	42.6202	
0.175781	43.3736	
0.183106	43.474	
0.19043	42.9441	
0.197754	41.8703	
0.205078	40.3899	
0.212403	38.6601	
0.219727	36.827	
0.227051	35.0075	
0.234375	33.2856	
0.241699	31.7206	
0.249024	30.3569	
0.256348	29.2305	
0.263672	28.3684	
0.270996	27.784	
0.278321	27.4723	
0.285645	27.41	
0.292969	27.5608	
0.300293	27.8833	
0.307617	28.3388	
0.314942	28.8954	
0.322266	29.5292	
0.32959	30.2224	
0.336914	30.9614	
0.344239	31.7346	
0.351563	32.5325	
0.358887	33.3489	
0.366211	34.1829	
0.373536	35.0419	
0.38086	35.9422	
0.388184	36.9086	
0.395508	37.9696	
0.402832	39.1506	
0.410157	40.464	
0.417481	41.9008	
0.424805	43.4256	
0.432129	44.9777	
0.439454	46.4798	
0.446778	47.8499	
0.454102	49.0125	
0.461426	49.9061	
0.46875	50.4849	
0.476075	50.7217	
0.483399	50.6104	
0.490723	50.1704	
0.498047	49.4446	
0.505372	48.4907	
0.512696	47.3668	
0.52002	46.1185	
0.527344	44.7736	
0.534669	43.3499	
0.541993	41.8795	
0.549317	40.4421	
0.556641	39.1782	
0.563965	38.2427	
0.57129	37.718	
0.578614	37.5768	
0.585938	37.7286	
0.593262	38.0847	
0.600587	38.5864	
0.607911	39.2024	
0.615235	39.915	
0.622559	40.7079	
0.629883	41.5612	
0.637208	42.4516	
0.644532	43.3578	
0.651856	44.2653	
0.65918	45.169	
0.666505	46.0714	
0.673829	46.9779	
0.681153	47.8922	
0.688477	48.8142	
0.695801	49.7409	
0.703126	50.6702	
0.71045	51.605	
0.717774	52.5569	
0.725098	53.5463	
0.732423	54.5982	
0.739747	55.7329	
0.747071	56.9517	
0.754395	58.2244	
0.76172	59.4913	
0.769044	60.6831	
0.776368	61.7496	
0.783692	62.6709	
0.791016	63.4502	
0.798341	64.0972	
0.805665	64.618	
0.812989	65.0132	
0.820313	65.2837	
0.827638	65.4378	
0.834962	65.4955	
0.842286	65.4858	
0.84961	65.4404	
0.856934	65.3851	
0.864259	65.3367	
0.871583	65.3038	
0.878907	65.292	
0.886231	65.3093	
0.893556	65.3703	
0.90088	65.4958	
0.908204	65.7094	
0.915528	66.0317	
0.922852	66.4754	
0.930177	67.043	
0.937501	67.7279	
0.944825	68.5194	
0.952149	69.407	
0.959474	70.3834	
0.966798	71.4432	
0.974122	72.5777	
0.981446	73.7681	
0.988771	74.9818	
0.996095	76.1771	
1.00342	77.3154	
1.01074	78.3729	
1.01807	79.3437	
1.02539	80.2326	
1.03272	81.048	
1.04004	81.7978	
1.04736	82.4915	
1.05469	83.1449	
1.06201	83.7858	
1.06934	84.4584	
1.07666	85.2278	
1.08399	86.1833	
1.09131	87.4149	
1.09863	88.889	
