f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	18.9912	
0.109863	23.2749	
0.117188	27.3479	
0.124512	30.968	
0.131836	33.9542	
0.13916	36.2416	
0.146485	37.89	
0.153809	39.0423	
0.161133	39.8605	
0.168457	40.4769	
0.175781	40.9703	
0.183106	41.3616	
0.19043	41.6186	
0.197754	41.6671	
0.205078	41.4087	
0.212403	40.748	
0.219727	39.6253	
0.227051	38.0417	
0.234375	36.0666	
0.241699	33.8249	
0.249024	31.4743	
0.256348	29.1803	
0.263672	27.0935	
0.270996	25.331	
0.278321	23.9647	
0.285645	23.0202	
0.292969	22.4848	
0.300293	22.3215	
0.307617	22.4835	
0.314942	22.9247	
0.322266	23.6053	
0.32959	24.493	
0.336914	25.5617	
0.344239	26.788	
0.351563	28.1473	
0.358887	29.6096	
0.366211	31.1357	
0.373536	32.6761	
0.38086	34.1766	
0.388184	35.59	
0.395508	36.8944	
0.402832	38.1078	
0.410157	39.2896	
0.417481	40.5257	
0.424805	41.903	
0.432129	43.4841	
0.439454	45.2921	
0.446778	47.3057	
0.454102	49.462	
0.461426	51.6607	
0.46875	53.7698	
0.476075	55.6341	
0.483399	57.0932	
0.490723	58.0097	
0.498047	58.2995	
0.505372	57.9443	
0.512696	56.9763	
0.52002	55.4384	
0.527344	53.348	
0.534669	50.6916	
0.541993	47.4802	
0.549317	43.8571	
0.556641	40.1737	
0.563965	36.8935	
0.57129	34.356	
0.578614	32.6345	
0.585938	31.606	
0.593262	31.0973	
0.600587	30.9725	
0.607911	31.1504	
0.615235	31.5872	
0.622559	32.2548	
0.629883	33.1245	
0.637208	34.1608	
0.644532	35.324	
0.651856	36.5782	
0.65918	37.8975	
0.666505	39.2691	
0.673829	40.69	
0.681153	42.162	
0.688477	43.6882	
0.695801	45.2718	
0.703126	46.9188	
0.71045	48.6415	
0.717774	50.4592	
0.725098	52.392	
0.732423	54.4432	
0.739747	56.5714	
0.747071	58.6613	
0.754395	60.5253	
0.76172	61.9655	
0.769044	62.8718	
0.776368	63.2717	
0.783692	63.2859	
0.791016	63.0468	
0.798341	62.6493	
0.805665	62.1449	
0.812989	61.5586	
0.820313	60.9085	
0.827638	60.2174	
0.834962	59.5146	
0.842286	58.8303	
0.84961	58.1883	
0.856934	57.6028	
0.864259	57.0798	
0.871583	56.6235	
0.878907	56.2432	
0.886231	55.9569	
0.893556	55.7918	
0.90088	55.7808	
0.908204	55.9558	
0.915528	56.341	
0.922852	56.9471	
0.930177	57.7691	
0.937501	58.7897	
0.944825	59.9852	
0.952149	61.3333	
0.959474	62.8154	
0.966798	64.4149	
0.974122	66.108	
0.981446	67.8544	
0.988771	69.5952	
0.996095	71.2646	
1.00342	72.8127	
1.01074	74.2216	
1.01807	75.5043	
1.02539	76.6884	
1.03272	77.8005	
1.04004	78.859	
1.04736	79.8781	
1.05469	80.8758	
1.06201	81.8856	
1.06934	82.9683	
1.07666	84.2273	
1.08399	85.8211	
1.09131	87.9253	
1.09863	90.483	
