f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	15.4242	
0.109863	18.6244	
0.117188	21.8247	
0.124512	24.9059	
0.131836	27.7603	
0.13916	30.3091	
0.146485	32.5088	
0.153809	34.3443	
0.161133	35.8128	
0.168457	36.9069	
0.175781	37.6081	
0.183106	37.8904	
0.19043	37.7359	
0.197754	37.1523	
0.205078	36.1839	
0.212403	34.9096	
0.219727	33.4279	
0.227051	31.8385	
0.234375	30.2307	
0.241699	28.6805	
0.249024	27.2538	
0.256348	26.0088	
0.263672	24.9941	
0.270996	24.2423	
0.278321	23.7653	
0.285645	23.5526	
0.292969	23.5771	
0.300293	23.8027	
0.307617	24.1924	
0.314942	24.714	
0.322266	25.3416	
0.32959	26.0551	
0.336914	26.8384	
0.344239	27.6774	
0.351563	28.5588	
0.358887	29.4711	
0.366211	30.4058	
0.373536	31.3599	
0.38086	32.3389	
0.388184	33.358	
0.395508	34.4418	
0.402832	35.6185	
0.410157	36.9116	
0.417481	38.3294	
0.424805	39.8564	
0.432129	41.4509	
0.439454	43.0484	
0.446778	44.5715	
0.454102	45.9397	
0.461426	47.0777	
0.46875	47.92	
0.476075	48.416	
0.483399	48.5367	
0.490723	48.2827	
0.498047	47.6862	
0.505372	46.8034	
0.512696	45.6983	
0.52002	44.4261	
0.527344	43.0241	
0.534669	41.5175	
0.541993	39.9427	
0.549317	38.3828	
0.556641	36.9833	
0.563965	35.9075	
0.57129	35.247	
0.578614	34.9817	
0.585938	35.024	
0.593262	35.2849	
0.600587	35.7043	
0.607911	36.2495	
0.615235	36.9021	
0.622559	37.6463	
0.629883	38.4629	
0.637208	39.3305	
0.644532	40.2293	
0.651856	41.1469	
0.65918	42.0795	
0.666505	43.0305	
0.673829	44.0055	
0.681153	45.0076	
0.688477	46.0348	
0.695801	47.0813	
0.703126	48.1406	
0.71045	49.2101	
0.717774	50.2938	
0.725098	51.4003	
0.732423	52.5364	
0.739747	53.697	
0.747071	54.8539	
0.754395	55.9555	
0.76172	56.9441	
0.769044	57.7834	
0.776368	58.4751	
0.783692	59.049	
0.791016	59.5403	
0.798341	59.9731	
0.805665	60.3547	
0.812989	60.6796	
0.820313	60.9372	
0.827638	61.1192	
0.834962	61.2259	
0.842286	61.2667	
0.84961	61.2562	
0.856934	61.2095	
0.864259	61.1387	
0.871583	61.0545	
0.878907	60.9692	
0.886231	60.9014	
0.893556	60.8768	
0.90088	60.9264	
0.908204	61.0812	
0.915528	61.3654	
0.922852	61.792	
0.930177	62.361	
0.937501	63.0622	
0.944825	63.8806	
0.952149	64.8013	
0.959474	65.8122	
0.966798	66.9013	
0.974122	68.0514	
0.981446	69.234	
0.988771	70.4085	
0.996095	71.5319	
1.00342	72.5742	
1.01074	73.5296	
1.01807	74.4135	
1.02539	75.2506	
1.03272	76.0625	
1.04004	76.8625	
1.04736	77.658	
1.05469	78.4574	
1.06201	79.2802	
1.06934	80.1676	
1.07666	81.1968	
1.08399	82.4928	
1.09131	84.2058	
1.09863	86.3197	
