f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	15.2033	
0.109863	18.7191	
0.117188	22.1507	
0.124512	25.3225	
0.131836	28.0899	
0.13916	30.3753	
0.146485	32.1805	
0.153809	33.5686	
0.161133	34.6266	
0.168457	35.4325	
0.175781	36.0344	
0.183106	36.4456	
0.19043	36.6476	
0.197754	36.6003	
0.205078	36.2572	
0.212403	35.5839	
0.219727	34.5751	
0.227051	33.264	
0.234375	31.7197	
0.241699	30.0383	
0.249024	28.3296	
0.256348	26.7049	
0.263672	25.2635	
0.270996	24.0812	
0.278321	23.2013	
0.285645	22.6344	
0.292969	22.3642	
0.300293	22.3586	
0.307617	22.58	
0.314942	22.993	
0.322266	23.5682	
0.32959	24.2825	
0.336914	25.1176	
0.344239	26.0579	
0.351563	27.0882	
0.358887	28.1922	
0.366211	29.3512	
0.373536	30.5445	
0.38086	31.7528	
0.388184	32.963	
0.395508	34.1761	
0.402832	35.4109	
0.410157	36.7021	
0.417481	38.09	
0.424805	39.6063	
0.432129	41.2622	
0.439454	43.0402	
0.446778	44.8941	
0.454102	46.7521	
0.461426	48.5206	
0.46875	50.0903	
0.476075	51.3455	
0.483399	52.1811	
0.490723	52.5251	
0.498047	52.3568	
0.505372	51.7072	
0.512696	50.6376	
0.52002	49.2093	
0.527344	47.4591	
0.534669	45.4014	
0.541993	43.0664	
0.549317	40.5673	
0.556641	38.1433	
0.563965	36.0928	
0.57129	34.6203	
0.578614	33.7487	
0.585938	33.3736	
0.593262	33.3653	
0.600587	33.6261	
0.607911	34.0974	
0.615235	34.746	
0.622559	35.5472	
0.629883	36.4751	
0.637208	37.5004	
0.644532	38.5944	
0.651856	39.7358	
0.65918	40.9143	
0.666505	42.1299	
0.673829	43.3891	
0.681153	44.6981	
0.688477	46.0603	
0.695801	47.4749	
0.703126	48.9408	
0.71045	50.4607	
0.717774	52.0422	
0.725098	53.6937	
0.732423	55.4112	
0.739747	57.1575	
0.747071	58.8431	
0.754395	60.3329	
0.76172	61.4952	
0.769044	62.2709	
0.776368	62.7005	
0.783692	62.8853	
0.791016	62.9293	
0.798341	62.9053	
0.805665	62.8526	
0.812989	62.7881	
0.820313	62.7183	
0.827638	62.6482	
0.834962	62.5831	
0.842286	62.5278	
0.84961	62.4841	
0.856934	62.4493	
0.864259	62.4183	
0.871583	62.3881	
0.878907	62.3626	
0.886231	62.3566	
0.893556	62.3963	
0.90088	62.5163	
0.908204	62.753	
0.915528	63.1375	
0.922852	63.6895	
0.930177	64.414	
0.937501	65.3042	
0.944825	66.3459	
0.952149	67.5235	
0.959474	68.8222	
0.966798	70.2257	
0.974122	71.7094	
0.981446	73.2343	
0.988771	74.7463	
0.996095	76.189	
1.00342	77.5232	
1.01074	78.7402	
1.01807	79.8591	
1.02539	80.9116	
1.03272	81.928	
1.04004	82.9302	
1.04736	83.9333	
1.05469	84.9536	
1.06201	86.0197	
1.06934	87.1871	
1.07666	88.5568	
1.08399	90.2932	
1.09131	92.5888	
1.09863	95.3892	
