f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	16.8929	
0.109863	20.2969	
0.117188	23.7621	
0.124512	27.1878	
0.131836	30.4741	
0.13916	33.5297	
0.146485	36.2757	
0.153809	38.6423	
0.161133	40.5614	
0.168457	41.9627	
0.175781	42.7809	
0.183106	42.9741	
0.19043	42.5486	
0.197754	41.5734	
0.205078	40.1724	
0.212403	38.4977	
0.219727	36.6972	
0.227051	34.8928	
0.234375	33.1746	
0.241699	31.6063	
0.249024	30.2355	
0.256348	29.0998	
0.263672	28.227	
0.270996	27.6311	
0.278321	27.3075	
0.285645	27.2338	
0.292969	27.3744	
0.300293	27.689	
0.307617	28.1392	
0.314942	28.6938	
0.322266	29.3287	
0.32959	30.026	
0.336914	30.7716	
0.344239	31.5531	
0.351563	32.36	
0.358887	33.185	
0.366211	34.0265	
0.373536	34.891	
0.38086	35.7945	
0.388184	36.7617	
0.395508	37.8218	
0.402832	39.0011	
0.410157	40.3136	
0.417481	41.7524	
0.424805	43.2842	
0.432129	44.8502	
0.439454	46.3738	
0.446778	47.7725	
0.454102	48.9692	
0.461426	49.8998	
0.46875	50.5157	
0.476075	50.7863	
0.483399	50.7019	
0.490723	50.2777	
0.498047	49.5525	
0.505372	48.58	
0.512696	47.4153	
0.52002	46.1023	
0.527344	44.6701	
0.534669	43.1426	
0.541993	41.5652	
0.549317	40.0379	
0.556641	38.7222	
0.563965	37.7832	
0.57129	37.2966	
0.578614	37.217	
0.585938	37.4358	
0.593262	37.8516	
0.600587	38.4002	
0.607911	39.0498	
0.615235	39.7846	
0.622559	40.5915	
0.629883	41.4543	
0.637208	42.3529	
0.644532	43.2683	
0.651856	44.1876	
0.65918	45.1064	
0.666505	46.0269	
0.673829	46.9537	
0.681153	47.8894	
0.688477	48.8318	
0.695801	49.775	
0.703126	50.7131	
0.71045	51.6453	
0.717774	52.5793	
0.725098	53.5333	
0.732423	54.5324	
0.739747	55.6014	
0.747071	56.751	
0.754395	57.9654	
0.76172	59.1993	
0.769044	60.3924	
0.776368	61.493	
0.783692	62.4722	
0.791016	63.3212	
0.798341	64.0403	
0.805665	64.6289	
0.812989	65.0842	
0.820313	65.4049	
0.827638	65.5978	
0.834962	65.6813	
0.842286	65.6836	
0.84961	65.6361	
0.856934	65.5658	
0.864259	65.4921	
0.871583	65.4277	
0.878907	65.3829	
0.886231	65.3706	
0.893556	65.4089	
0.90088	65.5203	
0.908204	65.7281	
0.915528	66.0512	
0.922852	66.4996	
0.930177	67.073	
0.937501	67.7634	
0.944825	68.5589	
0.952149	69.4491	
0.959474	70.4272	
0.966798	71.4881	
0.974122	72.6227	
0.981446	73.8118	
0.988771	75.0222	
0.996095	76.2123	
1.00342	77.3459	
1.01074	78.4037	
1.01807	79.385	
1.02539	80.2997	
1.03272	81.1571	
1.04004	81.9606	
1.04736	82.7077	
1.05469	83.3962	
1.06201	84.0305	
1.06934	84.6279	
1.07666	85.2243	
1.08399	85.8775	
1.09131	86.6594	
1.09863	87.5944	
