f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	14.9963	
0.109863	18.4975	
0.117188	21.9164	
0.124512	25.0773	
0.131836	27.8347	
0.13916	30.1108	
0.146485	31.9086	
0.153809	33.2935	
0.161133	34.3558	
0.168457	35.1763	
0.175781	35.8055	
0.183106	36.2576	
0.19043	36.5131	
0.197754	36.5284	
0.205078	36.2504	
0.212403	35.6368	
0.219727	34.6752	
0.227051	33.3946	
0.234375	31.8644	
0.241699	30.1833	
0.249024	28.4658	
0.256348	26.8267	
0.263672	25.3682	
0.270996	24.1671	
0.278321	23.2674	
0.285645	22.6798	
0.292969	22.3882	
0.300293	22.3603	
0.307617	22.559	
0.314942	22.9491	
0.322266	23.5017	
0.32959	24.1944	
0.336914	25.0098	
0.344239	25.9331	
0.351563	26.9503	
0.358887	28.0461	
0.366211	29.2022	
0.373536	30.3984	
0.38086	31.6142	
0.388184	32.8357	
0.395508	34.062	
0.402832	35.3112	
0.410157	36.6176	
0.417481	38.0227	
0.424805	39.5602	
0.432129	41.2432	
0.439454	43.0561	
0.446778	44.9541	
0.454102	46.8653	
0.461426	48.6959	
0.46875	50.3348	
0.476075	51.6639	
0.483399	52.5743	
0.490723	52.9902	
0.498047	52.8874	
0.505372	52.2948	
0.512696	51.2737	
0.52002	49.8852	
0.527344	48.1655	
0.534669	46.1255	
0.541993	43.7889	
0.549317	41.263	
0.556641	38.7861	
0.563965	36.6643	
0.57129	35.1138	
0.578614	34.1678	
0.585938	33.7275	
0.593262	33.6646	
0.600587	33.8808	
0.607911	34.3165	
0.615235	34.9375	
0.622559	35.7185	
0.629883	36.6332	
0.637208	37.6518	
0.644532	38.7451	
0.651856	39.8905	
0.65918	41.0768	
0.666505	42.3033	
0.673829	43.576	
0.681153	44.9014	
0.688477	46.2833	
0.695801	47.7217	
0.703126	49.2163	
0.71045	50.7705	
0.717774	52.393	
0.725098	54.0934	
0.732423	55.869	
0.739747	57.6836	
0.747071	59.4464	
0.754395	61.0168	
0.76172	62.2531	
0.769044	63.0859	
0.776368	63.5487	
0.783692	63.7414	
0.791016	63.7689	
0.798341	63.7067	
0.805665	63.5965	
0.812989	63.4586	
0.820313	63.3045	
0.827638	63.1451	
0.834962	62.992	
0.842286	62.8546	
0.84961	62.7369	
0.856934	62.636	
0.864259	62.545	
0.871583	62.4589	
0.878907	62.3807	
0.886231	62.3262	
0.893556	62.3231	
0.90088	62.4078	
0.908204	62.6173	
0.915528	62.9817	
0.922852	63.5179	
0.930177	64.2277	
0.937501	65.1004	
0.944825	66.1194	
0.952149	67.2685	
0.959474	68.5352	
0.966798	69.9082	
0.974122	71.3709	
0.981446	72.8924	
0.988771	74.4256	
0.996095	75.9166	
1.00342	77.3238	
1.01074	78.6324	
1.01807	79.8532	
1.02539	81.0087	
1.03272	82.119	
1.04004	83.1951	
1.04736	84.243	
1.05469	85.2723	
1.06201	86.31	
1.06934	87.4144	
1.07666	88.6943	
1.08399	90.3288	
1.09131	92.5462	
1.09863	95.3788	
