f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	14.3085	
0.109863	17.4053	
0.117188	20.4814	
0.124512	23.4139	
0.131836	26.096	
0.13916	28.4581	
0.146485	30.476	
0.153809	32.1617	
0.161133	33.5424	
0.168457	34.6389	
0.175781	35.4522	
0.183106	35.9611	
0.19043	36.1315	
0.197754	35.9325	
0.205078	35.3563	
0.212403	34.4317	
0.219727	33.2247	
0.227051	31.8255	
0.234375	30.332	
0.241699	28.837	
0.249024	27.4229	
0.256348	26.1604	
0.263672	25.106	
0.270996	24.2981	
0.278321	23.753	
0.285645	23.4658	
0.292969	23.4145	
0.300293	23.5683	
0.307617	23.8946	
0.314942	24.3643	
0.322266	24.9535	
0.32959	25.6435	
0.336914	26.4183	
0.344239	27.2639	
0.351563	28.1664	
0.358887	29.1126	
0.366211	30.0906	
0.373536	31.0912	
0.38086	32.111	
0.388184	33.1549	
0.395508	34.2379	
0.402832	35.383	
0.410157	36.6156	
0.417481	37.9533	
0.424805	39.3969	
0.432129	40.9243	
0.439454	42.4899	
0.446778	44.03	
0.454102	45.4696	
0.461426	46.7292	
0.46875	47.7312	
0.476075	48.4071	
0.483399	48.7083	
0.490723	48.6165	
0.498047	48.1494	
0.505372	47.3538	
0.512696	46.2888	
0.52002	45.0066	
0.527344	43.5423	
0.534669	41.9195	
0.541993	40.1779	
0.549317	38.4152	
0.556641	36.8043	
0.563965	35.54	
0.57129	34.735	
0.578614	34.3717	
0.585938	34.3528	
0.593262	34.5759	
0.600587	34.9695	
0.607911	35.4938	
0.615235	36.1264	
0.622559	36.8505	
0.629883	37.6477	
0.637208	38.4982	
0.644532	39.3848	
0.651856	40.2974	
0.65918	41.2354	
0.666505	42.2051	
0.673829	43.2154	
0.681153	44.2724	
0.688477	45.3764	
0.695801	46.5221	
0.703126	47.7022	
0.71045	48.911	
0.717774	50.1474	
0.725098	51.4128	
0.732423	52.7034	
0.739747	53.9988	
0.747071	55.2518	
0.754395	56.3932	
0.76172	57.3578	
0.769044	58.1188	
0.776368	58.7003	
0.783692	59.1565	
0.791016	59.5418	
0.798341	59.8931	
0.805665	60.2267	
0.812989	60.5443	
0.820313	60.8397	
0.827638	61.1056	
0.834962	61.3373	
0.842286	61.5334	
0.84961	61.6946	
0.856934	61.8217	
0.864259	61.915	
0.871583	61.9767	
0.878907	62.015	
0.886231	62.0477	
0.893556	62.1029	
0.90088	62.2162	
0.908204	62.4249	
0.915528	62.7604	
0.922852	63.2423	
0.930177	63.8766	
0.937501	64.6577	
0.944825	65.5733	
0.952149	66.6107	
0.959474	67.7589	
0.966798	69.0067	
0.974122	70.3369	
0.981446	71.7197	
0.988771	73.1124	
0.996095	74.4691	
1.00342	75.7574	
1.01074	76.9689	
1.01807	78.1152	
1.02539	79.2152	
1.03272	80.2824	
1.04004	81.3217	
1.04736	82.3326	
1.05469	83.3192	
1.06201	84.3009	
1.06934	85.3253	
1.07666	86.4827	
1.08399	87.9197	
1.09131	89.8118	
1.09863	92.1438	
