f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	16.2951	
0.109863	19.882	
0.117188	23.3834	
0.124512	26.6296	
0.131836	29.4791	
0.13916	31.8511	
0.146485	33.7368	
0.153809	35.1826	
0.161133	36.2575	
0.168457	37.0226	
0.175781	37.5142	
0.183106	37.7411	
0.19043	37.6915	
0.197754	37.3451	
0.205078	36.6874	
0.212403	35.7211	
0.219727	34.4727	
0.227051	32.9917	
0.234375	31.3467	
0.241699	29.6209	
0.249024	27.9075	
0.256348	26.3038	
0.263672	24.9005	
0.270996	23.7687	
0.278321	22.95	
0.285645	22.4531	
0.292969	22.26	
0.300293	22.336	
0.307617	22.641	
0.314942	23.1369	
0.322266	23.7918	
0.32959	24.5799	
0.336914	25.4802	
0.344239	26.4743	
0.351563	27.5441	
0.358887	28.6711	
0.366211	29.8363	
0.373536	31.0216	
0.38086	32.2137	
0.388184	33.4093	
0.395508	34.6198	
0.402832	35.8719	
0.410157	37.2017	
0.417481	38.6429	
0.424805	40.2139	
0.432129	41.9078	
0.439454	43.6889	
0.446778	45.4955	
0.454102	47.2458	
0.461426	48.8443	
0.46875	50.188	
0.476075	51.1761	
0.483399	51.7255	
0.490723	51.7891	
0.498047	51.3676	
0.505372	50.505	
0.512696	49.2682	
0.52002	47.7206	
0.527344	45.9056	
0.534669	43.8533	
0.541993	41.6155	
0.549317	39.3208	
0.556641	37.1969	
0.563965	35.5008	
0.57129	34.3832	
0.578614	33.8265	
0.585938	33.7088	
0.593262	33.8998	
0.600587	34.3085	
0.607911	34.8849	
0.615235	35.6025	
0.622559	36.442	
0.629883	37.382	
0.637208	38.3976	
0.644532	39.4646	
0.651856	40.5657	
0.65918	41.6936	
0.666505	42.8499	
0.673829	44.0402	
0.681153	45.269	
0.688477	46.5359	
0.695801	47.8368	
0.703126	49.1666	
0.71045	50.5241	
0.717774	51.9133	
0.725098	53.3401	
0.732423	54.8014	
0.739747	56.2696	
0.747071	57.6789	
0.754395	58.9317	
0.76172	59.9362	
0.769044	60.6542	
0.776368	61.1183	
0.783692	61.4031	
0.791016	61.5837	
0.798341	61.7115	
0.805665	61.8122	
0.812989	61.8933	
0.820313	61.9541	
0.827638	61.9922	
0.834962	62.0073	
0.842286	62.0004	
0.84961	61.9728	
0.856934	61.9249	
0.864259	61.8568	
0.871583	61.7725	
0.878907	61.6836	
0.886231	61.6123	
0.893556	61.591	
0.90088	61.658	
0.908204	61.851	
0.915528	62.1994	
0.922852	62.7186	
0.930177	63.408	
0.937501	64.2544	
0.944825	65.2379	
0.952149	66.338	
0.959474	67.5367	
0.966798	68.8164	
0.974122	70.1537	
0.981446	71.5138	
0.988771	72.8519	
0.996095	74.1246	
1.00342	75.3075	
1.01074	76.4037	
1.01807	77.4388	
1.02539	78.4452	
1.03272	79.4494	
1.04004	80.4666	
1.04736	81.5033	
1.05469	82.5655	
1.06201	83.6701	
1.06934	84.8595	
1.07666	86.2195	
1.08399	87.8961	
1.09131	90.0594	
1.09863	92.647	
