f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	16.0463	
0.109863	19.6124	
0.117188	23.0963	
0.124512	26.3254	
0.131836	29.1562	
0.13916	31.5074	
0.146485	33.372	
0.153809	34.8	
0.161133	35.8652	
0.168457	36.6333	
0.175781	37.1441	
0.183106	37.408	
0.19043	37.4119	
0.197754	37.1314	
0.205078	36.5447	
0.212403	35.6467	
0.219727	34.4567	
0.227051	33.0203	
0.234375	31.4053	
0.241699	29.6964	
0.249024	27.9896	
0.256348	26.3846	
0.263672	24.9744	
0.270996	23.8318	
0.278321	22.9994	
0.285645	22.4872	
0.292969	22.278	
0.300293	22.338	
0.307617	22.6274	
0.314942	23.1086	
0.322266	23.7497	
0.32959	24.5255	
0.336914	25.4154	
0.344239	26.4016	
0.351563	27.4667	
0.358887	28.5924	
0.366211	29.7595	
0.373536	30.9486	
0.38086	32.1443	
0.388184	33.3403	
0.395508	34.5452	
0.402832	35.7835	
0.410157	37.0913	
0.417481	38.5045	
0.424805	40.0452	
0.432129	41.7116	
0.439454	43.4731	
0.446778	45.2723	
0.454102	47.0302	
0.461426	48.6518	
0.46875	50.0327	
0.476075	51.0685	
0.483399	51.6708	
0.490723	51.7869	
0.498047	51.4123	
0.505372	50.5875	
0.512696	49.3773	
0.52002	47.8441	
0.527344	46.0297	
0.534669	43.9618	
0.541993	41.6904	
0.549317	39.3441	
0.556641	37.1562	
0.563965	35.3933	
0.57129	34.2157	
0.578614	33.6116	
0.585938	33.4601	
0.593262	33.6292	
0.600587	34.0255	
0.607911	34.5963	
0.615235	35.3129	
0.622559	36.1544	
0.629883	37.0981	
0.637208	38.118	
0.644532	39.1894	
0.651856	40.2951	
0.65918	41.4281	
0.666505	42.591	
0.673829	43.7905	
0.681153	45.0318	
0.688477	46.3156	
0.695801	47.6378	
0.703126	48.9937	
0.71045	50.3817	
0.717774	51.8059	
0.725098	53.2714	
0.732423	54.7743	
0.739747	56.2839	
0.747071	57.7298	
0.754395	59.008	
0.76172	60.0211	
0.769044	60.7301	
0.776368	61.1717	
0.783692	61.4274	
0.791016	61.5788	
0.798341	61.6827	
0.805665	61.768	
0.812989	61.845	
0.820313	61.9143	
0.827638	61.9739	
0.834962	62.0221	
0.842286	62.0573	
0.84961	62.0767	
0.856934	62.0761	
0.864259	62.051	
0.871583	62.0016	
0.878907	61.9369	
0.886231	61.8786	
0.893556	61.8602	
0.90088	61.9232	
0.908204	62.1092	
0.915528	62.4515	
0.922852	62.9692	
0.930177	63.6643	
0.937501	64.5249	
0.944825	65.5312	
0.952149	66.6623	
0.959474	67.8992	
0.966798	69.223	
0.974122	70.6089	
0.981446	72.0201	
0.988771	73.4092	
0.996095	74.7306	
1.00342	75.9585	
1.01074	77.0959	
1.01807	78.1685	
1.02539	79.2075	
1.03272	80.2366	
1.04004	81.267	
1.04736	82.302	
1.05469	83.347	
1.06201	84.4222	
1.06934	85.578	
1.07666	86.9135	
1.08399	88.5926	
1.09131	90.8072	
1.09863	93.5059	
