f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	21.9497	
0.109863	26.8767	
0.117188	31.512	
0.124512	35.5588	
0.131836	38.802	
0.13916	41.1752	
0.146485	42.7671	
0.153809	43.7623	
0.161133	44.3618	
0.168457	44.7243	
0.175781	44.9422	
0.183106	45.0405	
0.19043	44.9876	
0.197754	44.711	
0.205078	44.1193	
0.212403	43.1297	
0.219727	41.695	
0.227051	39.8229	
0.234375	37.5805	
0.241699	35.0851	
0.249024	32.4891	
0.256348	29.9601	
0.263672	27.6589	
0.270996	25.7168	
0.278321	24.2186	
0.285645	23.1981	
0.292969	22.6447	
0.300293	22.5187	
0.307617	22.7676	
0.314942	23.3386	
0.322266	24.185	
0.32959	25.2685	
0.336914	26.5568	
0.344239	28.0207	
0.351563	29.6288	
0.358887	31.3424	
0.366211	33.1113	
0.373536	34.8725	
0.38086	36.5556	
0.388184	38.0979	
0.395508	39.465	
0.402832	40.67	
0.410157	41.7762	
0.417481	42.8816	
0.424805	44.0901	
0.432129	45.4832	
0.439454	47.1019	
0.446778	48.9405	
0.454102	50.9486	
0.461426	53.0354	
0.46875	55.0739	
0.476075	56.9091	
0.483399	58.3738	
0.490723	59.3163	
0.498047	59.6302	
0.505372	59.2719	
0.512696	58.2497	
0.52002	56.5898	
0.527344	54.3015	
0.534669	51.3751	
0.541993	47.8399	
0.549317	43.877	
0.556641	39.8887	
0.563965	36.3848	
0.57129	33.7238	
0.578614	31.9666	
0.585938	30.9621	
0.593262	30.5111	
0.600587	30.4621	
0.607911	30.7268	
0.615235	31.2598	
0.622559	32.0326	
0.629883	33.0151	
0.637208	34.1689	
0.644532	35.4496	
0.651856	36.8158	
0.65918	38.2367	
0.666505	39.6945	
0.673829	41.1823	
0.681153	42.6993	
0.688477	44.247	
0.695801	45.8295	
0.703126	47.4557	
0.71045	49.1432	
0.717774	50.9179	
0.725098	52.8078	
0.732423	54.8258	
0.739747	56.9425	
0.747071	59.0578	
0.754395	60.999	
0.76172	62.5739	
0.769044	63.6605	
0.776368	64.258	
0.783692	64.4566	
0.791016	64.3658	
0.798341	64.0662	
0.805665	63.6006	
0.812989	62.9887	
0.820313	62.2476	
0.827638	61.4052	
0.834962	60.5031	
0.842286	59.5897	
0.84961	58.7093	
0.856934	57.895	
0.864259	57.1684	
0.871583	56.5438	
0.878907	56.0347	
0.886231	55.6576	
0.893556	55.4328	
0.90088	55.3827	
0.908204	55.5269	
0.915528	55.8776	
0.922852	56.4363	
0.930177	57.1927	
0.937501	58.1287	
0.944825	59.2239	
0.952149	60.4608	
0.959474	61.8269	
0.966798	63.3105	
0.974122	64.8917	
0.981446	66.5329	
0.988771	68.1761	
0.996095	69.7549	
1.00342	71.2169	
1.01074	72.541	
1.01807	73.7382	
1.02539	74.8371	
1.03272	75.8679	
1.04004	76.854	
1.04736	77.814	
1.05469	78.7695	
1.06201	79.7573	
1.06934	80.8443	
1.07666	82.1453	
1.08399	83.8385	
1.09131	86.1242	
1.09863	88.9508	
