f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	16.1889	
0.109863	19.4746	
0.117188	22.7926	
0.124512	26.0398	
0.131836	29.1214	
0.13916	31.9632	
0.146485	34.516	
0.153809	36.7494	
0.161133	38.6383	
0.168457	40.1485	
0.175781	41.2303	
0.183106	41.8259	
0.19043	41.8897	
0.197754	41.4158	
0.205078	40.4561	
0.212403	39.1174	
0.219727	37.537	
0.227051	35.8527	
0.234375	34.1813	
0.241699	32.6131	
0.249024	31.2145	
0.256348	30.0347	
0.263672	29.1078	
0.270996	28.4515	
0.278321	28.0651	
0.285645	27.9306	
0.292969	28.0175	
0.300293	28.29	
0.307617	28.7137	
0.314942	29.2595	
0.322266	29.9044	
0.32959	30.6304	
0.336914	31.4224	
0.344239	32.2664	
0.351563	33.1495	
0.358887	34.0607	
0.366211	34.9927	
0.373536	35.9445	
0.38086	36.9234	
0.388184	37.9461	
0.395508	39.0368	
0.402832	40.2221	
0.410157	41.5226	
0.417481	42.9427	
0.424805	44.4631	
0.432129	46.0386	
0.439454	47.6024	
0.446778	49.076	
0.454102	50.3798	
0.461426	51.4414	
0.46875	52.2006	
0.476075	52.6141	
0.483399	52.6617	
0.490723	52.3523	
0.498047	51.725	
0.505372	50.8399	
0.512696	49.7615	
0.52002	48.5429	
0.527344	47.2156	
0.534669	45.7946	
0.541993	44.3002	
0.549317	42.7959	
0.556641	41.4117	
0.563965	40.3093	
0.57129	39.5946	
0.578614	39.2675	
0.585938	39.2563	
0.593262	39.479	
0.600587	39.8757	
0.607911	40.4097	
0.615235	41.0571	
0.622559	41.7967	
0.629883	42.6055	
0.637208	43.4599	
0.644532	44.341	
0.651856	45.2385	
0.65918	46.1529	
0.666505	47.0918	
0.673829	48.0649	
0.681153	49.079	
0.688477	50.1348	
0.695801	51.2281	
0.703126	52.3535	
0.71045	53.509	
0.717774	54.699	
0.725098	55.9328	
0.732423	57.218	
0.739747	58.5488	
0.747071	59.8935	
0.754395	61.1928	
0.76172	62.3779	
0.769044	63.4031	
0.776368	64.2661	
0.783692	64.9979	
0.791016	65.6382	
0.798341	66.215	
0.805665	66.7379	
0.812989	67.2027	
0.820313	67.5995	
0.827638	67.9224	
0.834962	68.1761	
0.842286	68.3763	
0.84961	68.5441	
0.856934	68.6985	
0.864259	68.8514	
0.871583	69.0072	
0.878907	69.168	
0.886231	69.3399	
0.893556	69.5384	
0.90088	69.7883	
0.908204	70.1203	
0.915528	70.5636	
0.922852	71.1392	
0.930177	71.8566	
0.937501	72.7149	
0.944825	73.7078	
0.952149	74.8283	
0.959474	76.0711	
0.966798	77.4294	
0.974122	78.8864	
0.981446	80.4073	
0.988771	81.937	
0.996095	83.4133	
1.00342	84.7888	
1.01074	86.0483	
1.01807	87.2063	
1.02539	88.2918	
1.03272	89.3312	
1.04004	90.3419	
1.04736	91.3333	
1.05469	92.3159	
1.06201	93.3106	
1.06934	94.3618	
1.07666	95.5528	
1.08399	97.0209	
1.09131	98.9349	
1.09863	101.288	
