f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	16.6991	
0.109863	20.3332	
0.117188	23.8835	
0.124512	27.1803	
0.131836	30.082	
0.13916	32.5059	
0.146485	34.4391	
0.153809	35.9221	
0.161133	37.017	
0.168457	37.7782	
0.175781	38.2365	
0.183106	38.3976	
0.19043	38.2512	
0.197754	37.7835	
0.205078	36.9915	
0.212403	35.8922	
0.219727	34.5248	
0.227051	32.947	
0.234375	31.2308	
0.241699	29.4582	
0.249024	27.7194	
0.256348	26.1083	
0.263672	24.712	
0.270996	23.5986	
0.278321	22.8061	
0.285645	22.3403	
0.292969	22.1804	
0.300293	22.2891	
0.307617	22.6243	
0.314942	23.147	
0.322266	23.8244	
0.32959	24.6309	
0.336914	25.5459	
0.344239	26.5514	
0.351563	27.6296	
0.358887	28.7627	
0.366211	29.9321	
0.373536	31.1212	
0.38086	32.3191	
0.388184	33.5262	
0.395508	34.7576	
0.402832	36.0428	
0.410157	37.4179	
0.417481	38.9133	
0.424805	40.5409	
0.432129	42.2847	
0.439454	44.0996	
0.446778	45.9158	
0.454102	47.6466	
0.461426	49.1958	
0.46875	50.4641	
0.476075	51.3584	
0.483399	51.8052	
0.490723	51.7676	
0.498047	51.2538	
0.505372	50.3129	
0.512696	49.0139	
0.52002	47.422	
0.527344	45.584	
0.534669	43.5353	
0.541993	41.3334	
0.549317	39.1085	
0.556641	37.081	
0.563965	35.492	
0.57129	34.4753	
0.578614	34.0021	
0.585938	33.9471	
0.593262	34.1816	
0.600587	34.6186	
0.607911	35.2118	
0.615235	35.9382	
0.622559	36.7814	
0.629883	37.7223	
0.637208	38.7371	
0.644532	39.8022	
0.651856	40.8997	
0.65918	42.0214	
0.666505	43.1674	
0.673829	44.3417	
0.681153	45.5475	
0.688477	46.7836	
0.695801	48.0452	
0.703126	49.3273	
0.71045	50.6289	
0.717774	51.9549	
0.725098	53.3132	
0.732423	54.7048	
0.739747	56.1098	
0.747071	57.4742	
0.754395	58.7137	
0.76172	59.744	
0.769044	60.523	
0.776368	61.0688	
0.783692	61.4391	
0.791016	61.6962	
0.798341	61.8842	
0.805665	62.0255	
0.812989	62.1261	
0.820313	62.1848	
0.827638	62.2	
0.834962	62.1736	
0.842286	62.1113	
0.84961	62.0207	
0.856934	61.9088	
0.864259	61.7821	
0.871583	61.6492	
0.878907	61.5239	
0.886231	61.4273	
0.893556	61.3884	
0.90088	61.44	
0.908204	61.6133	
0.915528	61.9319	
0.922852	62.4071	
0.930177	63.0368	
0.937501	63.8086	
0.944825	64.7052	
0.952149	65.7103	
0.959474	66.8109	
0.966798	67.9952	
0.974122	69.2465	
0.981446	70.5375	
0.988771	71.8288	
0.996095	73.0776	
1.00342	74.2531	
1.01074	75.3471	
1.01807	76.3719	
1.02539	77.3489	
1.03272	78.297	
1.04004	79.2264	
1.04736	80.1415	
1.05469	81.0481	
1.06201	81.9636	
1.06934	82.9288	
1.07666	84.021	
1.08399	85.3622	
1.09131	87.0821	
1.09863	89.1117	
