# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-06-27T14:59:01
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-26.01306537
0.00732601	-27.80325631
0.01465201	-23.28679775
0.02197802	-21.49470888
0.02930403	-27.55340906
0.03663004	-24.26780687
0.04395604	-16.06525398
0.05128205	-12.10939783
0.05860806	-13.34729709
0.06593407	-13.36364434
0.07326007	-8.33565375
0.08058608	-10.02680610
0.08791209	-24.95193867
0.09523810	-10.20009830
0.10256410	-9.76568002
0.10989011	-18.81065416
0.11721612	-12.06910144
0.12454213	-8.69041896
0.13186813	-11.53967235
0.13919414	-11.35480927
0.14652015	-6.38115271
0.15384616	-7.15139544
0.16117216	-10.02763118
0.16849817	-5.49380799
0.17582418	-5.68483986
0.18315018	-12.08308018
0.19047619	-7.59592828
0.19780220	-5.74869883
0.20512821	-9.04815204
0.21245421	-9.15572342
0.21978022	-7.10716702
0.22710623	-7.82744368
0.23443224	-8.94031636
0.24175824	-7.95848970
0.24908425	-6.87202470
0.25641026	-7.22841083
0.26373627	-6.29931203
0.27106227	-4.16245219
0.27838828	-3.30848670
0.28571429	-2.67924579
0.29304030	-1.35223330
0.30036630	-0.41482871
0.30769231	-0.37443115
0.31501832	-0.47924540
0.32234433	0.00000000
0.32967033	-0.01637139
0.33699634	-1.01546526
0.34432235	-1.75184836
0.35164836	-2.13276865
0.35897436	-2.89019940
0.36630037	-3.50257572
0.37362638	-4.13906309
0.38095238	-4.55500192
0.38827839	-4.52945705
0.39560440	-5.20475259
0.40293041	-6.16551237
0.41025641	-6.34740868
0.41758242	-6.62723566
0.42490843	-7.09186652
0.43223444	-6.95279783
0.43956044	-6.99104188
0.44688645	-7.44633061
0.45421246	-7.33217481
0.46153847	-7.28778003
0.46886447	-7.56313664
0.47619048	-7.38030819
0.48351649	-6.96830575
0.49084250	-6.90583030
0.49816850	-7.13241098
0.50549451	-6.60813587
0.51282052	-6.27439153
0.52014653	-6.32999604
0.52747253	-5.93943485
0.53479854	-5.85716242
0.54212455	-5.40471679
0.54945055	-6.54564086
0.55677656	-11.42670632
0.56410257	-7.27966704
0.57142858	-4.45873721
