f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.234375	50.7536	
0.292969	54.8461	
0.351563	59.9958	
0.410157	66.8673	
0.46875	76.4749	
0.527344	90.846	
0.585938	115.727	
0.644532	118.42	
0.703126	111.492	
0.76172	114.788	
0.820313	117.387	
0.878907	111.367	
0.937501	108.834	
0.996095	111.288	
1.05469	116.224	
