f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.234375	50.5481	
0.292969	55.2955	
0.351563	61.3528	
0.410157	69.71	
0.46875	82.2398	
0.527344	104.082	
0.585938	141.434	
0.644532	114.465	
0.703126	112.761	
0.76172	115.777	
0.820313	118.822	
0.878907	117.292	
0.937501	116.197	
0.996095	119.902	
1.05469	127.855	
